title,year,number_ratings,average_rating,length,genres
Scotty and the Secret History of Hollywood,2017,"Weighted average of 3.23 based on 2,305 ratings",3.2,98 mins   More at IMDB TMDB,"Documentary, War And Historical Adventure, Erotic Relationships And Desire, Emotional LGBTQ Relationships, Show All…"
Mrs. Hyde,2017,"Weighted average of 2.95 based on 2,382 ratings",3.0,95 mins   More at IMDB TMDB,"Comedy, Fantasy"
Whose Streets?,2017,"Weighted average of 3.79 based on 1,648 ratings",3.8,90 mins   More at IMDB TMDB,Documentary
Death Race 2050,2017,"Weighted average of 2.40 based on 2,439 ratings",2.4,93 mins   More at IMDB TMDB,"Science Fiction, Comedy, Action, High Speed And Special Ops, Amusing Jokes And Witty Satire, Show All…"
Man in an Orange Shirt,2017,"Weighted average of 3.55 based on 1,693 ratings",3.6,120 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Passion And Romance, Emotional LGBTQ Relationships, Heartbreaking And Moving Family Drama, Tragic Sadness And Captivating Beauty, Touching And Sentimental Family Stories, Show All…"
Whitney: Can I Be Me,2017,"Weighted average of 3.35 based on 3,366 ratings",3.3,105 mins   More at IMDB TMDB,"Documentary, Music, Moving Relationship Stories, Emotional Life Of Renowned Artists, Fascinating, Emotional Stories And Documentaries, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Legendary Musicians And Stardom, Show All…"
Napping Princess,2017,"Weighted average of 3.02 based on 2,145 ratings",3.0,111 mins   More at IMDB TMDB,"Animation, Adventure, Fantasy, Science Fiction, Drama"
Grace Jones: Bloodlight and Bami,2017,"Weighted average of 3.34 based on 1,833 ratings",3.3,115 mins   More at IMDB TMDB,"Music, Documentary"
Shock and Awe,2017,"Weighted average of 2.81 based on 2,729 ratings",2.8,90 mins   More at IMDB TMDB,"Thriller, History, Drama, Politics And Human Rights, Politics, Propaganda, And Political Documentaries, Riveting Political And Presidential Drama, Military Combat And Heroic Soldiers, Racism And The Powerful Fight For Justice, Political Drama, Patriotism, And War, Show All…"
Bluebeard,2017,"Weighted average of 3.20 based on 2,416 ratings",3.2,117 mins   More at IMDB TMDB,"Thriller, Mystery"
Black Butterfly,2017,"Weighted average of 2.71 based on 3,379 ratings",2.7,93 mins   More at IMDB TMDB,"Drama, Thriller, Mystery, Crime, Drugs And Gangsters, Twisted Dark Psychological Thriller, Show All…"
Double Date,2017,"Weighted average of 3.13 based on 2,146 ratings",3.1,90 mins   More at IMDB TMDB,"Comedy, Horror"
Thirst Street,2017,"Weighted average of 3.30 based on 1,195 ratings",3.3,83 mins   More at IMDB TMDB,"Drama, Comedy, Romance"
How Viktor “The Garlic” Took Alexey “The Stud” to the Nursing Home,2017,"Weighted average of 3.60 based on 3,496 ratings",3.6,90 mins   More at IMDB TMDB,"Drama, Comedy"
Sylvio,2017,"Weighted average of 3.38 based on 1,270 ratings",3.4,80 mins   More at IMDB TMDB,Comedy
Posesif,2017,"Weighted average of 3.36 based on 3,677 ratings",3.4,102 mins   More at IMDB TMDB,Drama
Devil’s Gate,2017,"Weighted average of 2.32 based on 3,115 ratings",2.3,94 mins   More at IMDB TMDB,"Horror, Science Fiction, Thriller, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Terrifying, Haunted, And Supernatural Horror, Noir And Dark Crime Dramas, Suspenseful Crime Thrillers, Show All…"
Liquid Truth,2017,"Weighted average of 3.28 based on 2,764 ratings",3.3,87 mins   More at IMDB TMDB,Drama
Coin Heist,2017,"Weighted average of 2.18 based on 3,197 ratings",2.2,97 mins   More at IMDB TMDB,"Crime, Family"
My Secret Romance,2017,"Weighted average of 2.87 based on 3,774 ratings",2.9,715 mins   More at IMDB TMDB,"Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Quirky And Endearing Relationships, Show All…"
Just Between Lovers,2017,"Weighted average of 3.78 based on 2,586 ratings",3.8,"1,152 mins   More at IMDB TMDB","Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Passion And Romance, Touching And Sentimental Family Stories, Captivating Relationships And Charming Romance, Tragic Sadness And Captivating Beauty, Show All…"
"The Bold, the Corrupt and the Beautiful",2017,"Weighted average of 3.60 based on 2,871 ratings",3.6,112 mins   More at IMDB TMDB,"Drama, Thriller, Mystery"
Mukkabaaz,2017,"Weighted average of 3.64 based on 2,679 ratings",3.6,145 mins   More at IMDB TMDB,"Drama, Song And Dance, Bollywood Emotional Dramas, Underdog Fighting And Boxing Stories, Show All…"
Kaabil,2017,"Weighted average of 3.00 based on 4,388 ratings",3.0,139 mins   More at IMDB TMDB,"Action, Drama, Thriller, Moving Relationship Stories, Bollywood Emotional Dramas, Show All…"
House Shark,2017,"Weighted average of 2.05 based on 2,080 ratings",2.1,112 mins   More at IMDB TMDB,"Horror, Comedy, Crude Humor And Satire, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Spooky, Scary Comedy, Amusing Jokes And Witty Satire, Action Comedy And Silly Heroics, Show All…"
Liyana,2017,Weighted average of 3.66 based on 666 ratings,3.7,77 mins   More at IMDB TMDB,"Animation, Documentary"
The Song of Sway Lake,2017,"Weighted average of 3.01 based on 1,851 ratings",3.0,94 mins   More at IMDB TMDB,Drama
Killing Jesus,2017,"Weighted average of 3.53 based on 2,252 ratings",3.5,100 mins   More at IMDB TMDB,"Drama, Crime"
Como Se Tornar o Pior Aluno da Escola,2017,"Weighted average of 2.65 based on 4,116 ratings",2.6,106 mins   More at IMDB TMDB,Comedy
492: A Man Called Death,2017,"Weighted average of 3.27 based on 3,106 ratings",3.3,100 mins   More at IMDB TMDB,"Crime, Drama"
Naples in Veils,2017,"Weighted average of 3.01 based on 3,198 ratings",3.0,113 mins   More at IMDB TMDB,Thriller
Bring It On: Worldwide #Cheersmack,2017,"Weighted average of 1.72 based on 2,535 ratings",1.7,95 mins   More at IMDB TMDB,"Romance, Comedy"
Our Time Will Come,2017,"Weighted average of 3.32 based on 1,126 ratings",3.3,130 mins   More at IMDB TMDB,"History, Drama"
Parava,2017,"Weighted average of 3.64 based on 3,359 ratings",3.6,146 mins   More at IMDB TMDB,Drama
The Monster Project,2017,"Weighted average of 2.28 based on 2,644 ratings",2.3,98 mins   More at IMDB TMDB,"Action, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Bloody Vampire Horror, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Sci-Fi Horror, Creatures, And Aliens, Show All…"
Vixen: The Movie,2017,"Weighted average of 2.83 based on 2,604 ratings",2.8,75 mins   More at IMDB TMDB,"Action, Animation"
"No Date, No Signature",2017,"Weighted average of 3.16 based on 3,480 ratings",3.2,100 mins   More at IMDB TMDB,"Drama, Thriller, Mystery"
Laerte-se,2017,"Weighted average of 3.61 based on 2,671 ratings",3.6,100 mins   More at IMDB TMDB,Documentary
The Wandering Soap Opera,2017,"Weighted average of 3.50 based on 1,381 ratings",3.5,80 mins   More at IMDB TMDB,"Fantasy, Drama, Comedy"
Avicii: True Stories,2017,"Weighted average of 3.64 based on 3,395 ratings",3.6,97 mins   More at IMDB TMDB,"Documentary, Music"
The Strange Ones,2017,"Weighted average of 2.92 based on 1,766 ratings",2.9,82 mins   More at IMDB TMDB,"Drama, Thriller, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Suspenseful Crime Thrillers, Dreamlike, Quirky, And Surreal Storytelling, Gripping, Intense Violent Crime, Show All…"
Félicité,2017,"Weighted average of 3.41 based on 1,613 ratings",3.4,123 mins   More at IMDB TMDB,"Drama, Music"
INUYASHIKI LAST HERO,2017,"Weighted average of 3.70 based on 3,110 ratings",3.7,253 mins   More at IMDB TMDB,"Animation, Drama, Monsters, Aliens, Sci-Fi And The Apocalypse, Gripping, Intense Violent Crime, Powerful Stories Of Heartbreak And Suffering, Thought-Provoking Sci-Fi Action And Future Technology, Superheroes In Action-Packed Battles With Villains, Action-Packed Space And Alien Sagas, Show All…"
The Yellow Birds,2017,"Weighted average of 3.00 based on 2,153 ratings",3.0,96 mins   More at IMDB TMDB,"War, Drama"
1945,2017,"Weighted average of 3.58 based on 2,138 ratings",3.6,91 mins   More at IMDB TMDB,"Drama, War And Historical Adventure, Nazis And World War II, Political Drama, Patriotism, And War, Show All…"
Mohawk,2017,"Weighted average of 2.64 based on 2,094 ratings",2.6,92 mins   More at IMDB TMDB,"Action, Thriller, War And Historical Adventure, Military Combat And Heroic Soldiers, Historical Battles And Epic Heroism, Racism And The Powerful Fight For Justice, Show All…"
Oklahoma City,2017,"Weighted average of 3.63 based on 2,999 ratings",3.6,101 mins   More at IMDB TMDB,Documentary
Everybody Loves Somebody,2017,"Weighted average of 2.92 based on 2,812 ratings",2.9,102 mins   More at IMDB TMDB,"Romance, Comedy"
Neurotic Quest for Serenity,2017,"Weighted average of 3.01 based on 2,829 ratings",3.0,96 mins   More at IMDB TMDB,Comedy
Jolly LLB 2,2017,"Weighted average of 3.10 based on 4,337 ratings",3.1,140 mins   More at IMDB TMDB,"Comedy, Crime, Crude Humor And Satire, Bollywood Emotional Dramas, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Amusing Jokes And Witty Satire, Show All…"
This Is Not What I Expected,2017,"Weighted average of 3.28 based on 2,101 ratings",3.3,106 mins   More at IMDB TMDB,"Romance, Comedy"
Saturday Church,2017,"Weighted average of 3.24 based on 1,322 ratings",3.2,82 mins   More at IMDB TMDB,"Fantasy, Romance, Music, Drama"
King Cohen: The Wild World of Filmmaker Larry Cohen,2017,"Weighted average of 3.59 based on 2,121 ratings",3.6,110 mins   More at IMDB TMDB,Documentary
Cook Up a Storm,2017,"Weighted average of 2.86 based on 2,754 ratings",2.9,98 mins   More at IMDB TMDB,"Comedy, Drama"
The Final Year,2017,"Weighted average of 3.34 based on 2,918 ratings",3.3,89 mins   More at IMDB TMDB,Documentary
Expedition Happiness,2017,"Weighted average of 2.85 based on 3,224 ratings",2.9,95 mins   More at IMDB TMDB,"Documentary, Adorable Animals And Heartwarming Families, Show All…"
Lommbock,2017,"Weighted average of 3.24 based on 3,845 ratings",3.2,102 mins   More at IMDB TMDB,Comedy
The Divine Order,2017,"Weighted average of 3.56 based on 2,394 ratings",3.6,96 mins   More at IMDB TMDB,"Drama, Comedy"
Cherry Bomb: The Documentary,2017,"Weighted average of 4.02 based on 1,711 ratings",4.0,45 mins   More at IMDB TMDB,Documentary
Take the 10,2017,"Weighted average of 2.07 based on 3,088 ratings",2.1,80 mins   More at IMDB TMDB,Comedy
Fake Tattoos,2017,"Weighted average of 3.49 based on 1,380 ratings",3.5,87 mins   More at IMDB TMDB,"Drama, Romance"
Jackals,2017,"Weighted average of 2.38 based on 2,483 ratings",2.4,86 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Sci-Fi Horror, Creatures, And Aliens, Show All…"
The Show,2017,"Weighted average of 2.54 based on 2,764 ratings",2.5,104 mins   More at IMDB TMDB,"Drama, Intense Violence And Sexual Transgression, Challenging Or Sexual Themes & Twists, Show All…"
Dirty Dancing,2017,"Weighted average of 1.96 based on 2,744 ratings",2.0,130 mins   More at IMDB TMDB,"Romance, Drama, Song And Dance, Dazzling Vocal Performances And Musicals, Dance Rhythms And Catchy Tunes, Catchy Songs And Hilarious Musical Comedy, Show All…"
Unacknowledged,2017,"Weighted average of 3.01 based on 2,742 ratings",3.0,100 mins   More at IMDB TMDB,"Mystery, Fantasy, Science Fiction, Documentary"
Blue,2017,"Weighted average of 3.83 based on 2,238 ratings",3.8,94 mins   More at IMDB TMDB,"Documentary, Music"
The Child in Time,2017,"Weighted average of 3.02 based on 2,444 ratings",3.0,90 mins   More at IMDB TMDB,"TV Movie, Drama, Moving Relationship Stories, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Passion And Romance, Show All…"
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2017,"Weighted average of 3.42 based on 1,716 ratings",3.4,78 mins   More at IMDB TMDB,Documentary
Sicilian Ghost Story,2017,"Weighted average of 3.35 based on 2,002 ratings",3.4,122 mins   More at IMDB TMDB,"Fantasy, Drama, Mystery"
Francis Bacon: A Brush with Violence,2017,"Weighted average of 3.62 based on 1,964 ratings",3.6,79 mins   More at IMDB TMDB,Documentary
Burning Sands,2017,"Weighted average of 3.06 based on 2,533 ratings",3.1,105 mins   More at IMDB TMDB,Drama
Arsenal,2017,"Weighted average of 1.91 based on 2,098 ratings",1.9,92 mins   More at IMDB TMDB,"Crime, Thriller, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Violent Crime And Drugs, Graphic Violence And Brutal Revenge, Suspenseful Crime Thrillers, Show All…"
Unrest,2017,"Weighted average of 3.62 based on 1,910 ratings",3.6,97 mins   More at IMDB TMDB,"Documentary, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Fascinating, Emotional Stories And Documentaries, Show All…"
Axolotl Overkill,2017,"Weighted average of 2.99 based on 1,115 ratings",3.0,91 mins   More at IMDB TMDB,Drama
Gunpowder,2017,"Weighted average of 3.08 based on 1,952 ratings",3.1,177 mins   More at IMDB TMDB,"Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty, Exciting Spy Thrillers With Tense Intrigue, Riveting Political And Presidential Drama, Show All…"
Handsome: A Netflix Mystery Movie,2017,"Weighted average of 2.48 based on 2,849 ratings",2.5,81 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Intriguing And Suspenseful Murder Mysteries, Amusing Jokes And Witty Satire, Action Comedy And Silly Heroics, Show All…"
Killing God,2017,"Weighted average of 3.20 based on 2,324 ratings",3.2,92 mins   More at IMDB TMDB,"Horror, Comedy"
In Syria,2017,"Weighted average of 3.64 based on 1,748 ratings",3.6,85 mins   More at IMDB TMDB,"War, Drama"
The Art of Loving: Story of Michalina Wislocka,2017,"Weighted average of 3.55 based on 2,324 ratings",3.6,121 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
Marc Maron: Too Real,2017,"Weighted average of 3.63 based on 2,770 ratings",3.6,70 mins   More at IMDB TMDB,Comedy
Kings,2017,"Weighted average of 2.59 based on 2,220 ratings",2.6,92 mins   More at IMDB TMDB,"Crime, Romance, Drama"
All the Reasons to Forget,2017,"Weighted average of 3.09 based on 3,107 ratings",3.1,90 mins   More at IMDB TMDB,"Comedy, Drama, Romance"
The Bride of Habaek,2017,"Weighted average of 2.67 based on 3,304 ratings",2.7,"1,040 mins   More at IMDB TMDB","Comedy, Drama, Moving Relationship Stories, Charming Romances And Delightful Chemistry, Show All…"
Savage Dog,2017,"Weighted average of 2.76 based on 2,164 ratings",2.8,95 mins   More at IMDB TMDB,"Action, Epic Heroes, Intense Combat And Martial Arts, Explosive And Action-Packed Heroes Vs. Villains, Violent Action, Guns, And Crime, Show All…"
Love You to the Stars and Back,2017,"Weighted average of 3.38 based on 2,828 ratings",3.4,111 mins   More at IMDB TMDB,"Comedy, Adventure, Drama, Romance"
Malila: The Farewell Flower,2017,"Weighted average of 3.58 based on 1,172 ratings",3.6,95 mins   More at IMDB TMDB,Drama
Love and Other Cults,2017,"Weighted average of 3.31 based on 1,023 ratings",3.3,95 mins   More at IMDB TMDB,"Drama, Comedy"
Only God Can Judge Me,2017,"Weighted average of 3.39 based on 3,117 ratings",3.4,100 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
Desire,2017,"Weighted average of 2.55 based on 2,424 ratings",2.5,94 mins   More at IMDB TMDB,"Drama, Romance"
Gabriel and the Mountain,2017,"Weighted average of 3.50 based on 2,368 ratings",3.5,127 mins   More at IMDB TMDB,Drama
Starship Troopers: Traitor of Mars,2017,"Weighted average of 2.64 based on 2,239 ratings",2.6,87 mins   More at IMDB TMDB,"Animation, Action, Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Thought-Provoking Sci-Fi Action And Future Technology, Military Combat And Heroic Soldiers, Action-Packed Space And Alien Sagas, Historical Battles And Epic Heroism, Dangerous Technology And The Apocalypse, Show All…"
Kurangu Bommai,2017,"Weighted average of 3.57 based on 2,721 ratings",3.6,106 mins   More at IMDB TMDB,"Family, Action, Crime, Thriller"
The Night I Swam,2017,"Weighted average of 3.46 based on 1,542 ratings",3.5,79 mins   More at IMDB TMDB,Drama
5-Headed Shark Attack,2017,"Weighted average of 1.75 based on 2,341 ratings",1.7,90 mins   More at IMDB TMDB,"Horror, Science Fiction, Horror, The Undead And Monster Classics, Sci-Fi Horror, Creatures, And Aliens, Show All…"
When We Rise,2017,Weighted average of 3.75 based on 923 ratings,3.8,331 mins   More at IMDB TMDB,"Drama, Politics And Human Rights, Racism And The Powerful Fight For Justice, Emotional LGBTQ Relationships, Powerful Stories Of Heartbreak And Suffering, Show All…"
Gintama,2017,"Weighted average of 3.22 based on 2,656 ratings",3.2,130 mins   More at IMDB TMDB,"Comedy, Science Fiction, Action"
One Love Manchester,2017,"Weighted average of 4.20 based on 3,144 ratings",4.2,180 mins   More at IMDB TMDB,Music
Everything Beautiful Is Far Away,2017,"Weighted average of 3.43 based on 1,175 ratings",3.4,91 mins   More at IMDB TMDB,"Fantasy, Science Fiction"
Rumble: The Indians Who Rocked the World,2017,"Weighted average of 3.70 based on 1,749 ratings",3.7,103 mins   More at IMDB TMDB,"Music, Documentary"
Hannah,2017,"Weighted average of 3.32 based on 1,479 ratings",3.3,95 mins   More at IMDB TMDB,Drama
Mad to Be Normal,2017,"Weighted average of 2.88 based on 1,854 ratings",2.9,106 mins   More at IMDB TMDB,"Drama, History"
Iceman,2017,"Weighted average of 3.29 based on 1,855 ratings",3.3,96 mins   More at IMDB TMDB,"Adventure, Drama, Humanity And The World Around Us, Graphic Violence And Brutal Revenge, Show All…"
Walking Out,2017,"Weighted average of 2.97 based on 2,089 ratings",3.0,96 mins   More at IMDB TMDB,"Adventure, Thriller, Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Show All…"
Dance Academy: The Movie,2017,"Weighted average of 3.34 based on 2,527 ratings",3.3,101 mins   More at IMDB TMDB,Drama
Balangiga: Howling Wilderness,2017,"Weighted average of 3.70 based on 1,084 ratings",3.7,120 mins   More at IMDB TMDB,"Adventure, Drama, History"
On Happiness Road,2017,"Weighted average of 3.79 based on 1,287 ratings",3.8,111 mins   More at IMDB TMDB,"Animation, Drama"
Eat Locals,2017,"Weighted average of 2.61 based on 1,861 ratings",2.6,93 mins   More at IMDB TMDB,"Comedy, Horror, Action, Crude Humor And Satire, Bloody Vampire Horror, Amusing Jokes And Witty Satire, Gags, Jokes, And Slapstick Humor, Spooky, Scary Comedy, Show All…"
All Nighter,2017,"Weighted average of 2.81 based on 2,651 ratings",2.8,86 mins   More at IMDB TMDB,"Comedy, Drama, Crude Humor And Satire, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Quirky And Endearing Relationships, Amusing Jokes And Witty Satire, Show All…"
Porcupine Lake,2017,"Weighted average of 2.63 based on 1,628 ratings",2.6,100 mins   More at IMDB TMDB,"Romance, Drama"
Where Is Kyra?,2017,"Weighted average of 3.14 based on 1,449 ratings",3.1,98 mins   More at IMDB TMDB,Drama
"Ana, My Love",2017,"Weighted average of 3.42 based on 1,782 ratings",3.4,127 mins   More at IMDB TMDB,"Drama, Romance"
Milla,2017,Weighted average of 3.57 based on 860 ratings,3.6,128 mins   More at IMDB TMDB,Drama
The Female Brain,2017,"Weighted average of 2.63 based on 1,967 ratings",2.6,98 mins   More at IMDB TMDB,Comedy
Pin Cushion,2017,"Weighted average of 3.40 based on 1,594 ratings",3.4,82 mins   More at IMDB TMDB,Drama
Orbiter 9,2017,"Weighted average of 2.72 based on 2,737 ratings",2.7,95 mins   More at IMDB TMDB,"Romance, Science Fiction, Drama, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Show All…"
Who We Are Now,2017,"Weighted average of 3.50 based on 1,128 ratings",3.5,101 mins   More at IMDB TMDB,Drama
Kiss and Cry,2017,"Weighted average of 2.77 based on 2,977 ratings",2.8,95 mins   More at IMDB TMDB,"Drama, Music, Romance"
Infinity Baby,2017,"Weighted average of 3.10 based on 1,602 ratings",3.1,80 mins   More at IMDB TMDB,Comedy
Bottom of the World,2017,"Weighted average of 2.45 based on 2,466 ratings",2.5,85 mins   More at IMDB TMDB,"Thriller, Drama, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Dreamlike, Quirky, And Surreal Storytelling, Gothic And Eerie Haunting Horror, Show All…"
Dayveon,2017,"Weighted average of 3.47 based on 1,216 ratings",3.5,75 mins   More at IMDB TMDB,Drama
The Show About the Show,2017,"Weighted average of 4.01 based on 1,009 ratings",4.0,193 mins   More at IMDB TMDB,Comedy
Summer Blooms,2017,Weighted average of 3.47 based on 785 ratings,3.5,93 mins   More at IMDB TMDB,"Drama, Romance"
The Lost Brother,2017,"Weighted average of 3.45 based on 2,340 ratings",3.5,112 mins   More at IMDB TMDB,"Drama, Crime, Thriller"
Ok Jaanu,2017,"Weighted average of 2.84 based on 3,006 ratings",2.8,135 mins   More at IMDB TMDB,"Drama, Romance, Moving Relationship Stories, Bollywood Emotional Dramas, Laugh-Out-Loud Relationship Entanglements, Show All…"
Golmaal Again,2017,"Weighted average of 2.24 based on 3,876 ratings",2.2,151 mins   More at IMDB TMDB,"Comedy, Action, Fantasy, Horror, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Show All…"
A Horrible Woman,2017,"Weighted average of 3.33 based on 1,737 ratings",3.3,86 mins   More at IMDB TMDB,Drama
Sheikh Jackson,2017,"Weighted average of 3.37 based on 2,810 ratings",3.4,94 mins   More at IMDB TMDB,Drama
A Korean Odyssey,2017,"Weighted average of 3.45 based on 2,854 ratings",3.4,"1,500 mins   More at IMDB TMDB","Mystery, Comedy, Drama, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Show All…"
Cinderella the Cat,2017,"Weighted average of 3.43 based on 1,789 ratings",3.4,86 mins   More at IMDB TMDB,"Crime, Thriller, Animation"
Crown Heights,2017,"Weighted average of 3.28 based on 1,792 ratings",3.3,96 mins   More at IMDB TMDB,Drama
This Is Us,2017,"Weighted average of 3.92 based on 1,518 ratings",3.9,90 mins   More at IMDB TMDB,Drama
Wrath of Silence,2017,"Weighted average of 3.57 based on 1,668 ratings",3.6,119 mins   More at IMDB TMDB,"Thriller, Drama"
Death House,2017,"Weighted average of 1.55 based on 1,715 ratings",1.6,88 mins   More at IMDB TMDB,"Crime, Fantasy, Action, Horror, Thriller, Horror, The Undead And Monster Classics, Bloody Vampire Horror, Show All…"
The King,2017,"Weighted average of 3.36 based on 2,251 ratings",3.4,134 mins   More at IMDB TMDB,"Action, Crime"
Missing 411,2017,"Weighted average of 2.94 based on 2,217 ratings",2.9,98 mins   More at IMDB TMDB,"Documentary, Moving Relationship Stories, Emotional And Touching Family Dramas, Show All…"
55 Steps,2017,"Weighted average of 3.48 based on 1,713 ratings",3.5,115 mins   More at IMDB TMDB,Drama
Barbara,2017,"Weighted average of 3.34 based on 1,618 ratings",3.3,98 mins   More at IMDB TMDB,"Drama, Music"
Reinventing Marvin,2017,"Weighted average of 3.34 based on 1,693 ratings",3.3,115 mins   More at IMDB TMDB,Drama
Village Rockstars,2017,"Weighted average of 3.56 based on 1,349 ratings",3.6,87 mins   More at IMDB TMDB,Drama
Can’t Help Falling in Love,2017,"Weighted average of 3.10 based on 2,894 ratings",3.1,119 mins   More at IMDB TMDB,"Comedy, Romance"
Snowflake,2017,"Weighted average of 3.47 based on 2,028 ratings",3.5,120 mins   More at IMDB TMDB,"Action, Thriller, Fantasy, Crime, Comedy"
Judwaa 2,2017,"Weighted average of 1.90 based on 3,945 ratings",1.9,150 mins   More at IMDB TMDB,"Action, Comedy, Romance, Song And Dance, Bollywood Emotional Dramas, Catchy Songs And Hilarious Musical Comedy, Show All…"
Psychic Kusuo,2017,"Weighted average of 3.05 based on 1,965 ratings",3.0,97 mins   More at IMDB TMDB,Comedy
LEGO Scooby-Doo! Blowout Beach Bash,2017,"Weighted average of 2.76 based on 2,057 ratings",2.8,72 mins   More at IMDB TMDB,"Mystery, Family, Animation, Comedy"
Red Istanbul,2017,"Weighted average of 2.68 based on 2,923 ratings",2.7,110 mins   More at IMDB TMDB,"Romance, Drama"
Hollow in the Land,2017,"Weighted average of 3.06 based on 1,411 ratings",3.1,92 mins   More at IMDB TMDB,"Thriller, Mystery, Drama"
Football or Me,2017,"Weighted average of 2.60 based on 3,293 ratings",2.6,100 mins   More at IMDB TMDB,"Romance, Comedy, Family"
Darkland,2017,"Weighted average of 3.17 based on 2,859 ratings",3.2,112 mins   More at IMDB TMDB,"Action, Thriller, Drama"
Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,"Weighted average of 3.33 based on 2,656 ratings",3.3,95 mins   More at IMDB TMDB,Documentary
One Piece Episode of East Blue,2017,"Weighted average of 3.60 based on 2,789 ratings",3.6,106 mins   More at IMDB TMDB,"Animation, Adventure, Action"
Slumber,2017,"Weighted average of 2.20 based on 2,487 ratings",2.2,84 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Creepy, Chilling, And Terrifying Horror, Chilling Experiments And Classic Monster Horror, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Show All…"
Shock Wave,2017,"Weighted average of 3.12 based on 2,144 ratings",3.1,119 mins   More at IMDB TMDB,"Action, Crime, Thriller, Adventure"
Seventeen,2017,"Weighted average of 3.26 based on 1,136 ratings",3.3,104 mins   More at IMDB TMDB,Drama
Step,2017,"Weighted average of 3.69 based on 1,364 ratings",3.7,83 mins   More at IMDB TMDB,Documentary
The Seen and Unseen,2017,"Weighted average of 3.56 based on 1,197 ratings",3.6,86 mins   More at IMDB TMDB,Drama
The Maus,2017,"Weighted average of 2.31 based on 2,580 ratings",2.3,90 mins   More at IMDB TMDB,"Drama, Horror, Fantasy, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Graphic Violence And Brutal Revenge, Creepy, Chilling, And Terrifying Horror, Dreamlike, Quirky, And Surreal Storytelling, Show All…"
My Generation,2017,"Weighted average of 3.49 based on 2,013 ratings",3.5,87 mins   More at IMDB TMDB,"Documentary, Music, History"
The Beyond,2017,"Weighted average of 2.49 based on 1,912 ratings",2.5,92 mins   More at IMDB TMDB,"Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Imaginative Space Odysseys And Alien Encounters, Action-Packed Space And Alien Sagas, Thought-Provoking Sci-Fi Action And Future Technology, Dangerous Technology And The Apocalypse, Humanity'S Odyssey: Earth And Beyond, Show All…"
The Making of a Song,2017,"Weighted average of 4.22 based on 2,115 ratings",4.2,56 mins   More at TMDB,Documentary
Class Rank,2017,"Weighted average of 3.12 based on 2,079 ratings",3.1,101 mins   More at IMDB TMDB,Comedy
Kaatru Veliyidai,2017,"Weighted average of 2.96 based on 2,941 ratings",3.0,147 mins   More at IMDB TMDB,"Thriller, Romance, Moving Relationship Stories, Bollywood Emotional Dramas, Show All…"
Puppet Master: Axis Termination,2017,"Weighted average of 1.90 based on 1,643 ratings",1.9,75 mins   More at IMDB TMDB,"Horror, War, Fantasy"
