title,year,number_ratings,average_rating,length,genres
Journey to a Mother’s Room,2018,"Weighted average of 3.56 based on 2,298 ratings",3.6,90 mins   More at IMDB TMDB,Drama
Varathan,2018,"Weighted average of 3.42 based on 4,019 ratings",3.4,131 mins   More at IMDB TMDB,"Thriller, High Speed And Special Ops, Terrifying, Haunted, And Supernatural Horror, Show All…"
Ave Maryam,2018,"Weighted average of 3.32 based on 3,232 ratings",3.3,74 mins   More at IMDB TMDB,"Drama, Romance"
The Portuguese Woman,2018,"Weighted average of 3.68 based on 1,502 ratings",3.7,136 mins   More at IMDB TMDB,"Drama, History"
Edge of the Knife,2018,"Weighted average of 3.49 based on 1,262 ratings",3.5,100 mins   More at IMDB TMDB,"Horror, Drama"
Family Is Family,2018,"Weighted average of 2.59 based on 5,129 ratings",2.6,107 mins   More at IMDB TMDB,Comedy
They Remain,2018,"Weighted average of 2.68 based on 1,948 ratings",2.7,102 mins   More at IMDB TMDB,"Horror, Thriller, Mystery, Drama, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Show All…"
Memories of the Alhambra,2018,"Weighted average of 3.23 based on 3,753 ratings",3.2,"1,120 mins   More at IMDB TMDB","Drama, Mystery, Moving Relationship Stories, Emotional And Captivating Fantasy Storytelling, Show All…"
Aladdin 2,2018,"Weighted average of 2.06 based on 5,483 ratings",2.1,98 mins   More at IMDB TMDB,"Comedy, Fantasy, Adventure"
In My Room,2018,"Weighted average of 3.39 based on 1,917 ratings",3.4,120 mins   More at IMDB TMDB,Drama
Animal,2018,"Weighted average of 3.18 based on 3,254 ratings",3.2,112 mins   More at IMDB TMDB,"Drama, Thriller"
Doctor Who: The Woman Who Fell to Earth,2018,"Weighted average of 3.07 based on 3,840 ratings",3.1,64 mins   More at IMDB TMDB,"Science Fiction, Drama, Adventure"
Sabrina,2018,"Weighted average of 1.78 based on 3,862 ratings",1.8,98 mins   More at IMDB TMDB,"Thriller, Horror"
Pass Over,2018,"Weighted average of 3.51 based on 1,697 ratings",3.5,75 mins   More at IMDB TMDB,Drama
The Resistance Banker,2018,"Weighted average of 3.25 based on 3,536 ratings",3.3,124 mins   More at IMDB TMDB,"Drama, War, War And Historical Adventure, Nazis And World War II, Bravery In War, Military Combat And Heroic Soldiers, Show All…"
The ABC Murders,2018,"Weighted average of 3.20 based on 2,948 ratings",3.2,180 mins   More at IMDB TMDB,"Mystery, Crime, Drama, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Noir And Dark Crime Dramas, Show All…"
Supa Modo,2018,"Weighted average of 3.78 based on 1,260 ratings",3.8,74 mins   More at IMDB TMDB,Drama
Mega Time Squad,2018,"Weighted average of 3.10 based on 2,346 ratings",3.1,86 mins   More at IMDB TMDB,"Science Fiction, Action, Adventure, Crime, Comedy"
The Price of Everything,2018,"Weighted average of 3.62 based on 2,190 ratings",3.6,98 mins   More at IMDB TMDB,Documentary
The Golem,2018,"Weighted average of 2.68 based on 3,030 ratings",2.7,95 mins   More at IMDB TMDB,"Horror, Drama, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Bloody Vampire Horror, Show All…"
The Most Beautiful Girl in the World,2018,"Weighted average of 3.39 based on 3,516 ratings",3.4,102 mins   More at IMDB TMDB,"Music, Romance, Comedy, Drama"
Christmas Made to Order,2018,"Weighted average of 2.15 based on 3,445 ratings",2.1,83 mins   More at IMDB TMDB,"Romance, TV Movie"
Vanity Fair,2018,"Weighted average of 3.53 based on 1,488 ratings",3.5,336 mins   More at IMDB TMDB,"Drama, Comedy, Epic History And Literature, Passion And Romance, Show All…"
We,2018,"Weighted average of 2.82 based on 2,743 ratings",2.8,100 mins   More at IMDB TMDB,Drama
A Fortunate Man,2018,"Weighted average of 3.33 based on 3,158 ratings",3.3,162 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Heartbreaking And Moving Family Drama, Touching And Sentimental Family Stories, Emotional Life Of Renowned Artists, Show All…"
Sid & Aya: Not a Love Story,2018,"Weighted average of 3.34 based on 3,167 ratings",3.3,94 mins   More at IMDB TMDB,"Romance, Drama"
The Cleaners,2018,"Weighted average of 3.51 based on 2,277 ratings",3.5,85 mins   More at IMDB TMDB,Documentary
Spinning Man,2018,"Weighted average of 2.68 based on 3,510 ratings",2.7,100 mins   More at IMDB TMDB,"Crime, Thriller, Mystery, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Intriguing And Suspenseful Murder Mysteries, Twisted Dark Psychological Thriller, Noir And Dark Crime Dramas, Gripping, Intense Violent Crime, Show All…"
St. Agatha,2018,"Weighted average of 2.35 based on 2,935 ratings",2.3,103 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Graphic Violence And Brutal Revenge, Gothic And Eerie Haunting Horror, Show All…"
Tempted,2018,"Weighted average of 2.90 based on 3,471 ratings",2.9,"1,120 mins   More at IMDB TMDB",Drama
Ordeal by Innocence,2018,"Weighted average of 3.44 based on 2,642 ratings",3.4,180 mins   More at IMDB TMDB,"Mystery, Crime, Drama, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Twisted Dark Psychological Thriller, Noir And Dark Crime Dramas, Show All…"
Blackmail,2018,"Weighted average of 3.36 based on 3,640 ratings",3.4,138 mins   More at IMDB TMDB,"Thriller, Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Catchy Songs And Hilarious Musical Comedy, Funny Jokes And Crude Humor, Bollywood Emotional Dramas, Show All…"
Love for Sale,2018,"Weighted average of 3.48 based on 3,440 ratings",3.5,104 mins   More at IMDB TMDB,"Drama, Romance"
A Place Further Than the Universe,2018,"Weighted average of 4.13 based on 2,540 ratings",4.1,312 mins   More at IMDB TMDB,"Comedy, Animation, Drama"
Yardie,2018,"Weighted average of 3.00 based on 2,521 ratings",3.0,101 mins   More at IMDB TMDB,"Crime, Crime, Drugs And Gangsters, Gritty Crime And Ruthless Gangsters, Violent Action, Guns, And Crime, Violent Crime And Drugs, Show All…"
The Tree of Blood,2018,"Weighted average of 3.04 based on 3,018 ratings",3.0,130 mins   More at IMDB TMDB,Drama
I’ll Take Your Dead,2018,"Weighted average of 2.66 based on 2,961 ratings",2.7,83 mins   More at IMDB TMDB,"Drama, Horror, Crime, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Show All…"
Operation Odessa,2018,"Weighted average of 3.59 based on 3,004 ratings",3.6,92 mins   More at IMDB TMDB,Documentary
Best F(r)iends: Volume 2,2018,"Weighted average of 2.75 based on 2,065 ratings",2.8,93 mins   More at IMDB TMDB,"Thriller, Mystery"
Song Lang,2018,"Weighted average of 3.86 based on 1,418 ratings",3.9,101 mins   More at IMDB TMDB,"Music, Drama"
My First Film,2018,Weighted average of 3.73 based on 640 ratings,3.7,105 mins   More at TMDB,No genres available
"Paul, Apostle of Christ",2018,"Weighted average of 3.21 based on 2,972 ratings",3.2,108 mins   More at IMDB TMDB,"Drama, Faith And Religion, Religious Faith, Sin, And Forgiveness, Faith And Spiritual Journeys, Surreal And Thought-Provoking Visions Of Life And Death, Show All…"
Perdida,2018,"Weighted average of 2.45 based on 3,937 ratings",2.4,103 mins   More at IMDB TMDB,"Drama, Crime, Mystery"
The Unicorn,2018,"Weighted average of 2.89 based on 2,240 ratings",2.9,88 mins   More at IMDB TMDB,Comedy
LEGO DC Comics Super Heroes: The Flash,2018,"Weighted average of 3.03 based on 3,026 ratings",3.0,78 mins   More at IMDB TMDB,"Comedy, Animation, Science Fiction, Family, Adventure"
Lover,2018,"Weighted average of 2.81 based on 1,518 ratings",2.8,80 mins   More at IMDB TMDB,"Romance, Thriller"
Ashes in the Snow,2018,"Weighted average of 2.98 based on 2,793 ratings",3.0,99 mins   More at IMDB TMDB,"Romance, Drama, War And Historical Adventure, Nazis And World War II, Political Drama, Patriotism, And War, Powerful Stories Of Heartbreak And Suffering, Emotional And Touching Family Dramas, Touching And Sentimental Family Stories, Show All…"
The Blood of Wolves,2018,"Weighted average of 3.58 based on 1,558 ratings",3.6,126 mins   More at IMDB TMDB,"Crime, Horror, Drama, Thriller"
Ghost Killers vs. Bloody Mary,2018,"Weighted average of 2.78 based on 3,314 ratings",2.8,103 mins   More at IMDB TMDB,"Comedy, Horror"
The Eyes of Orson Welles,2018,"Weighted average of 3.41 based on 2,046 ratings",3.4,111 mins   More at IMDB TMDB,Documentary
Every Day a Good Day,2018,"Weighted average of 3.65 based on 1,962 ratings",3.7,100 mins   More at IMDB TMDB,Drama
The Extraordinary Journey of the Fakir,2018,"Weighted average of 3.10 based on 3,440 ratings",3.1,96 mins   More at IMDB TMDB,"Adventure, Drama, Comedy"
Charming,2018,"Weighted average of 2.19 based on 2,978 ratings",2.2,90 mins   More at IMDB TMDB,"Fantasy, Comedy, Animation, Music, Adventure, Family"
Donnybrook,2018,"Weighted average of 2.82 based on 2,025 ratings",2.8,101 mins   More at IMDB TMDB,"Crime, Drama, Crime, Drugs And Gangsters, Violent Crime And Drugs, Gritty Crime And Ruthless Gangsters, Brutal, Violent Prison Drama, Twisted Dark Psychological Thriller, Show All…"
An Unexpected Love,2018,"Weighted average of 3.17 based on 3,307 ratings",3.2,136 mins   More at IMDB TMDB,"Comedy, Romance"
Tel Aviv on Fire,2018,"Weighted average of 3.42 based on 2,589 ratings",3.4,100 mins   More at IMDB TMDB,Comedy
Jellyfish,2018,"Weighted average of 3.55 based on 1,738 ratings",3.5,98 mins   More at IMDB TMDB,Drama
Dumped,2018,"Weighted average of 2.97 based on 3,717 ratings",3.0,95 mins   More at IMDB TMDB,Comedy
Swimming with Men,2018,"Weighted average of 3.14 based on 2,961 ratings",3.1,94 mins   More at IMDB TMDB,"Drama, Comedy, Crude Humor And Satire, Laugh-Out-Loud Relationship Entanglements, Quirky And Endearing Relationships, Teen School Antics And Laughter, Gags, Jokes, And Slapstick Humor, Amusing Jokes And Witty Satire, Show All…"
White Fang,2018,"Weighted average of 3.30 based on 2,901 ratings",3.3,87 mins   More at IMDB TMDB,"Animation, Family"
6-Headed Shark Attack,2018,"Weighted average of 1.94 based on 2,361 ratings",1.9,89 mins   More at IMDB TMDB,"Action, Horror, TV Movie, Science Fiction"
El Pepe: A Supreme Life,2018,"Weighted average of 3.42 based on 2,843 ratings",3.4,74 mins   More at IMDB TMDB,Documentary
The Bleeding Edge,2018,"Weighted average of 3.66 based on 2,713 ratings",3.7,99 mins   More at IMDB TMDB,Documentary
Out of Blue,2018,"Weighted average of 2.59 based on 1,962 ratings",2.6,110 mins   More at IMDB TMDB,"Drama, Crime, Mystery, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Show All…"
Operation Red Sea,2018,"Weighted average of 3.06 based on 2,578 ratings",3.1,138 mins   More at IMDB TMDB,"War, Action, Thriller, Adventure, War And Historical Adventure, Military Combat And Heroic Soldiers, Bravery In War, Explosive And Action-Packed Heroes Vs. Villains, Intense Combat And Martial Arts, Politics, Propaganda, And Political Documentaries, Show All…"
Love per Square Foot,2018,"Weighted average of 3.12 based on 3,279 ratings",3.1,133 mins   More at IMDB TMDB,"Comedy, Romance"
Pig,2018,"Weighted average of 2.89 based on 2,885 ratings",2.9,104 mins   More at IMDB TMDB,"Comedy, Drama, Horror"
Daughter of Mine,2018,"Weighted average of 3.29 based on 1,326 ratings",3.3,100 mins   More at IMDB TMDB,Drama
The Awakening of Motti Wolkenbruch,2018,"Weighted average of 2.92 based on 3,509 ratings",2.9,94 mins   More at IMDB TMDB,Comedy
Death Race: Beyond Anarchy,2018,"Weighted average of 2.39 based on 2,709 ratings",2.4,111 mins   More at IMDB TMDB,"Science Fiction, Action, Thriller, High Speed And Special Ops, Adrenaline-Fueled Action And Fast Cars, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
Family Blood,2018,"Weighted average of 1.90 based on 2,873 ratings",1.9,92 mins   More at IMDB TMDB,"Horror, Thriller, Horror, The Undead And Monster Classics, Gothic And Eerie Haunting Horror, Bloody Vampire Horror, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Show All…"
Maya,2018,"Weighted average of 3.18 based on 1,484 ratings",3.2,107 mins   More at IMDB TMDB,Drama
Greg Davies: You Magnificent Beast,2018,"Weighted average of 3.56 based on 3,128 ratings",3.6,66 mins   More at IMDB TMDB,Comedy
The Jurassic Games,2018,"Weighted average of 2.00 based on 2,884 ratings",2.0,86 mins   More at IMDB TMDB,"Action, Horror, Science Fiction, Epic Heroes, Brutal, Violent Prison Drama, Show All…"
Detective Dee: The Four Heavenly Kings,2018,"Weighted average of 3.27 based on 2,433 ratings",3.3,132 mins   More at IMDB TMDB,"Fantasy, Action, Adventure, Mystery"
100 Days My Prince,2018,"Weighted average of 3.59 based on 3,222 ratings",3.6,"1,200 mins   More at IMDB TMDB","Mystery, Comedy, Drama, Epic History And Literature, Charming Romances And Delightful Chemistry, Laugh-Out-Loud Relationship Entanglements, Lavish Dramas And Sumptuous Royalty, Show All…"
The Looming Tower,2018,"Weighted average of 3.79 based on 2,369 ratings",3.8,492 mins   More at IMDB TMDB,"Drama, Politics And Human Rights, Politics, Propaganda, And Political Documentaries, Intense Political And Terrorist Thrillers, Riveting Political And Presidential Drama, Racism And The Powerful Fight For Justice, Show All…"
Maine,2018,Weighted average of 3.12 based on 806 ratings,3.1,86 mins   More at IMDB TMDB,Drama
The Load,2018,"Weighted average of 3.49 based on 2,080 ratings",3.5,96 mins   More at IMDB TMDB,Drama
Always at The Carlyle,2018,"Weighted average of 3.20 based on 1,143 ratings",3.2,92 mins   More at IMDB TMDB,Documentary
Mouthpiece,2018,"Weighted average of 3.61 based on 1,497 ratings",3.6,91 mins   More at IMDB TMDB,Drama
Sarkar,2018,"Weighted average of 2.47 based on 4,712 ratings",2.5,164 mins   More at IMDB TMDB,"Drama, Action, Epic Heroes, Bollywood Emotional Dramas, Show All…"
The Final Wish,2018,"Weighted average of 1.87 based on 2,910 ratings",1.9,95 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
The Sweet Taste of Salted Bread and Undies,2018,"Weighted average of 3.57 based on 2,252 ratings",3.6,100 mins   More at IMDB TMDB,"Drama, Comedy"
The Bouncer,2018,"Weighted average of 2.95 based on 2,578 ratings",2.9,84 mins   More at IMDB TMDB,"Drama, Action, Thriller, Crime, Drugs And Gangsters, High Speed And Special Ops, Violent Action, Guns, And Crime, Explosive And Action-Packed Heroes Vs. Villains, Brutal, Violent Prison Drama, Exciting Spy Thrillers With Tense Intrigue, Violent Crime And Drugs, Show All…"
The Emperor of Paris,2018,"Weighted average of 2.98 based on 3,100 ratings",3.0,121 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
Burden,2018,"Weighted average of 3.18 based on 1,908 ratings",3.2,129 mins   More at IMDB TMDB,Drama
The Bill Murray Stories: Life Lessons Learned from a Mythical Man,2018,"Weighted average of 3.31 based on 2,763 ratings",3.3,70 mins   More at IMDB TMDB,Documentary
The Angel,2018,"Weighted average of 3.12 based on 3,136 ratings",3.1,114 mins   More at IMDB TMDB,"Action, War, Drama, Thriller, History, Politics And Human Rights, Politics, Propaganda, And Political Documentaries, Riveting Political And Presidential Drama, Exciting Spy Thrillers With Tense Intrigue, Show All…"
Primal Rage,2018,"Weighted average of 2.64 based on 1,999 ratings",2.6,106 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Sci-Fi Horror, Creatures, And Aliens, Creepy, Chilling, And Terrifying Horror, Terrifying, Haunted, And Supernatural Horror, Survival Horror And Zombie Carnage, Show All…"
The Unthinkable,2018,"Weighted average of 3.06 based on 2,915 ratings",3.1,129 mins   More at IMDB TMDB,"Thriller, Drama, Science Fiction, Action, Moving Relationship Stories, Dangerous Technology And The Apocalypse, Twisted Dark Psychological Thriller, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
Color Me True,2018,"Weighted average of 3.56 based on 1,729 ratings",3.6,108 mins   More at IMDB TMDB,"Drama, Romance, Fantasy"
Secrets in the Hot Spring,2018,"Weighted average of 3.17 based on 2,711 ratings",3.2,108 mins   More at IMDB TMDB,"Horror, Comedy"
Mug,2018,"Weighted average of 3.28 based on 2,374 ratings",3.3,91 mins   More at IMDB TMDB,"Comedy, Drama"
After the Rain,2018,"Weighted average of 3.29 based on 1,842 ratings",3.3,111 mins   More at IMDB TMDB,"Drama, Romance"
Fred Armisen: Standup for Drummers,2018,"Weighted average of 3.08 based on 2,849 ratings",3.1,65 mins   More at IMDB TMDB,"Music, Comedy"
Yomeddine,2018,"Weighted average of 3.56 based on 1,814 ratings",3.6,97 mins   More at IMDB TMDB,"Adventure, Comedy, Drama"
The Smile Has Left Your Eyes,2018,"Weighted average of 3.75 based on 2,146 ratings",3.7,"1,024 mins   More at IMDB TMDB","Crime, Mystery, Drama"
Haunted Hospital: Heilstatten,2018,"Weighted average of 1.92 based on 3,246 ratings",1.9,89 mins   More at IMDB TMDB,Horror
Rosie,2018,"Weighted average of 3.59 based on 1,972 ratings",3.6,86 mins   More at IMDB TMDB,Drama
Future World,2018,"Weighted average of 1.70 based on 2,258 ratings",1.7,88 mins   More at IMDB TMDB,"Science Fiction, Monsters, Aliens, Sci-Fi And The Apocalypse, Thought-Provoking Sci-Fi Action And Future Technology, Dangerous Technology And The Apocalypse, Action-Packed Space And Alien Sagas, Imaginative Space Odysseys And Alien Encounters, Show All…"
There’s No Place Like Home,2018,"Weighted average of 2.93 based on 3,739 ratings",2.9,103 mins   More at IMDB TMDB,"Drama, Comedy"
Being Frank: The Chris Sievey Story,2018,"Weighted average of 3.87 based on 1,665 ratings",3.9,100 mins   More at IMDB TMDB,"Documentary, Music, Comedy"
Birthmarked,2018,"Weighted average of 2.87 based on 2,896 ratings",2.9,90 mins   More at IMDB TMDB,Comedy
The Fear Footage,2018,"Weighted average of 2.66 based on 1,553 ratings",2.7,71 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
Seven Seconds,2018,"Weighted average of 3.72 based on 1,975 ratings",3.7,550 mins   More at IMDB TMDB,"Drama, Crime, Moving Relationship Stories, Thrillers And Murder Mysteries, Crime, Drugs And Gangsters, Violent Crime And Drugs, Suspenseful Crime Thrillers, Gripping, Intense Violent Crime, Gritty Crime And Ruthless Gangsters, Intense Political And Terrorist Thrillers, Show All…"
Lifechanger,2018,"Weighted average of 2.90 based on 2,090 ratings",2.9,84 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Gothic And Eerie Haunting Horror, Survival Horror And Zombie Carnage, Gory, Gruesome, And Slasher Horror, Sci-Fi Horror, Creatures, And Aliens, Creepy, Chilling, And Terrifying Horror, Show All…"
Perfect,2018,"Weighted average of 2.61 based on 1,140 ratings",2.6,85 mins   More at IMDB TMDB,"Thriller, Science Fiction"
"Santiago, Italia",2018,"Weighted average of 3.66 based on 2,179 ratings",3.7,80 mins   More at IMDB TMDB,Documentary
American Dharma,2018,"Weighted average of 3.42 based on 2,010 ratings",3.4,95 mins   More at IMDB TMDB,Documentary
Permanent Green Light,2018,Weighted average of 3.47 based on 846 ratings,3.5,92 mins   More at IMDB TMDB,Drama
Been So Long,2018,"Weighted average of 2.72 based on 1,942 ratings",2.7,100 mins   More at IMDB TMDB,"Romance, Drama, Music"
Asobi Asobase - workshop of fun -,2018,"Weighted average of 4.08 based on 2,576 ratings",4.1,288 mins   More at IMDB TMDB,"Animation, Comedy"
Geetha Govindam,2018,"Weighted average of 3.15 based on 4,022 ratings",3.2,148 mins   More at IMDB TMDB,"Romance, Relationship Comedy, Bollywood Emotional Dramas, Charming Romances And Delightful Chemistry, Laugh-Out-Loud Relationship Entanglements, Show All…"
Back Roads,2018,"Weighted average of 3.18 based on 1,710 ratings",3.2,101 mins   More at IMDB TMDB,"Thriller, Crime, Drama, Moving Relationship Stories, Intense Violence And Sexual Transgression, Powerful Stories Of Heartbreak And Suffering, Heartbreaking And Moving Family Drama, Gripping, Intense Violent Crime, Challenging Or Sexual Themes & Twists, Enduring Stories Of Family And Marital Drama, Show All…"
Megalodon,2018,"Weighted average of 2.04 based on 3,178 ratings",2.0,90 mins   More at IMDB TMDB,"Science Fiction, Horror, TV Movie, Action, War And Historical Adventure, Bravery In War, Show All…"
Empty Metal,2018,Weighted average of 3.51 based on 665 ratings,3.5,83 mins   More at IMDB TMDB,Thriller
Re:Zero - Starting Life in Another World Memory Snow,2018,"Weighted average of 3.41 based on 3,334 ratings",3.4,60 mins   More at IMDB TMDB,"Adventure, Fantasy, Animation"
Christmas Wonderland,2018,"Weighted average of 2.28 based on 2,796 ratings",2.3,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Loro 2,2018,"Weighted average of 3.51 based on 2,787 ratings",3.5,100 mins   More at IMDB TMDB,Drama
Book of Monsters,2018,"Weighted average of 2.59 based on 1,990 ratings",2.6,84 mins   More at IMDB TMDB,"Horror, Action, Comedy, Horror, The Undead And Monster Classics, Sci-Fi Horror, Creatures, And Aliens, Gory, Gruesome, And Slasher Horror, Bloody Vampire Horror, Survival Horror And Zombie Carnage, Show All…"
Heaven’s Waiting,2018,"Weighted average of 3.52 based on 2,600 ratings",3.5,90 mins   More at IMDB TMDB,"Comedy, Drama"
Joy,2018,"Weighted average of 3.49 based on 1,858 ratings",3.5,99 mins   More at IMDB TMDB,Drama
Pick of the Litter,2018,"Weighted average of 3.60 based on 2,333 ratings",3.6,81 mins   More at IMDB TMDB,Documentary
After the Screaming Stops,2018,"Weighted average of 3.61 based on 2,645 ratings",3.6,98 mins   More at IMDB TMDB,"Music, Documentary, Moving Relationship Stories, Touching And Sentimental Family Stories, Powerful Stories Of Heartbreak And Suffering, Legendary Musicians And Stardom, Emotional And Touching Family Dramas, Emotional Life Of Renowned Artists, Show All…"
Dovlatov,2018,"Weighted average of 3.34 based on 1,993 ratings",3.3,126 mins   More at IMDB TMDB,Drama
All Good,2018,"Weighted average of 3.48 based on 1,670 ratings",3.5,93 mins   More at IMDB TMDB,Drama
Dark Figure of Crime,2018,"Weighted average of 3.39 based on 2,504 ratings",3.4,111 mins   More at IMDB TMDB,"Crime, Drama"
Acts of Violence,2018,"Weighted average of 2.21 based on 2,846 ratings",2.2,86 mins   More at IMDB TMDB,"Crime, Action, Thriller, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Violent Crime And Drugs, Gritty Crime And Ruthless Gangsters, Suspenseful Crime Thrillers, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
The Fall of the American Empire,2018,"Weighted average of 3.27 based on 2,538 ratings",3.3,127 mins   More at IMDB TMDB,"Drama, Comedy, Crime, Crime, Drugs And Gangsters, Heists And Thrilling Action, Show All…"
The Fireflies Are Gone,2018,Weighted average of 3.44 based on 891 ratings,3.4,96 mins   More at IMDB TMDB,"Drama, Comedy"
"One Nation, One King",2018,"Weighted average of 2.79 based on 2,463 ratings",2.8,121 mins   More at IMDB TMDB,"Drama, History"
Black Tide,2018,"Weighted average of 2.95 based on 2,440 ratings",3.0,109 mins   More at IMDB TMDB,"Thriller, Mystery"
My True Brilliant Friend,2018,"Weighted average of 4.18 based on 1,622 ratings",4.2,75 mins   More at IMDB TMDB,Documentary
Children of the Corn: Runaway,2018,"Weighted average of 2.05 based on 1,679 ratings",2.1,82 mins   More at IMDB TMDB,Horror
A Bread Factory: Part Two: Walk With Me A While,2018,"Weighted average of 3.75 based on 1,060 ratings",3.7,120 mins   More at IMDB TMDB,"Comedy, Drama"
Bert Kreischer: Secret Time,2018,"Weighted average of 3.56 based on 3,096 ratings",3.6,57 mins   More at IMDB TMDB,Comedy
Project Gutenberg,2018,"Weighted average of 3.28 based on 2,412 ratings",3.3,130 mins   More at IMDB TMDB,"Action, Crime, Mystery"
The Ghost of Peter Sellers,2018,"Weighted average of 3.31 based on 1,596 ratings",3.3,93 mins   More at IMDB TMDB,Documentary
Jim Jefferies: This Is Me Now,2018,"Weighted average of 3.62 based on 3,233 ratings",3.6,70 mins   More at IMDB TMDB,Comedy
Joe Rogan: Strange Times,2018,"Weighted average of 3.29 based on 3,169 ratings",3.3,63 mins   More at IMDB TMDB,Comedy
Revenger,2018,"Weighted average of 2.68 based on 2,734 ratings",2.7,102 mins   More at IMDB TMDB,"Action, Epic Heroes, Intense Combat And Martial Arts, Brutal, Violent Prison Drama, Violent Action, Guns, And Crime, Show All…"
Pari,2018,"Weighted average of 2.96 based on 2,450 ratings",3.0,135 mins   More at IMDB TMDB,"Fantasy, Mystery, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Super Crazy,2018,"Weighted average of 2.95 based on 3,291 ratings",3.0,90 mins   More at IMDB TMDB,Comedy
Still Human,2018,"Weighted average of 3.73 based on 1,695 ratings",3.7,112 mins   More at IMDB TMDB,Drama
John Leguizamo’s Latin History for Morons,2018,"Weighted average of 3.45 based on 2,497 ratings",3.4,89 mins   More at IMDB TMDB,Comedy
Softness of Bodies,2018,"Weighted average of 3.24 based on 1,223 ratings",3.2,74 mins   More at IMDB TMDB,Drama
Night Comes On,2018,"Weighted average of 3.51 based on 1,378 ratings",3.5,87 mins   More at IMDB TMDB,Drama
The Silences,2018,"Weighted average of 3.68 based on 1,695 ratings",3.7,90 mins   More at IMDB TMDB,Drama
The Wrong Daughter,2018,"Weighted average of 1.98 based on 2,131 ratings",2.0,89 mins   More at IMDB TMDB,"Thriller, Drama, Crime"
Awe!,2018,"Weighted average of 3.35 based on 3,028 ratings",3.4,115 mins   More at IMDB TMDB,"Drama, Romance, Action, Humanity And The World Around Us, Twisted Dark Psychological Thriller, Show All…"
Raid,2018,"Weighted average of 3.22 based on 3,487 ratings",3.2,128 mins   More at IMDB TMDB,"Action, Drama, Crime, Thriller, Crime, Drugs And Gangsters, Bollywood Emotional Dramas, Intense Political And Terrorist Thrillers, Show All…"
Clara,2018,"Weighted average of 3.22 based on 1,932 ratings",3.2,106 mins   More at IMDB TMDB,"Drama, Romance, Science Fiction, Moving Relationship Stories, Imaginative Space Odysseys And Alien Encounters, Powerful Stories Of Heartbreak And Suffering, Surreal And Thought-Provoking Visions Of Life And Death, Touching And Sentimental Family Stories, Captivating Relationships And Charming Romance, Show All…"
Thugs of Hindostan,2018,"Weighted average of 2.23 based on 3,446 ratings",2.2,164 mins   More at IMDB TMDB,"Action, Adventure, Epic Heroes, Bollywood Emotional Dramas, Historical Battles And Epic Heroism, Fantasy Adventure, Heroism, And Swordplay, Superheroes In Action-Packed Battles With Villains, Show All…"
Tito and the Birds,2018,"Weighted average of 3.40 based on 1,497 ratings",3.4,73 mins   More at IMDB TMDB,"Adventure, Animation, Drama, Fantasy, Family"
Miss Baek,2018,"Weighted average of 3.49 based on 1,947 ratings",3.5,98 mins   More at IMDB TMDB,"Drama, Crime, Thriller"
