title,year,number_ratings,average_rating,length,genres
Love Them All,2019,Weighted average of 3.23 based on 200 ratings,3.2,100 mins   More at IMDB TMDB,Drama
The 27 Club,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Horror
Bard of Blood,2019,Weighted average of 3.22 based on 243 ratings,3.2,308 mins   More at IMDB TMDB,"Drama, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Intense Political And Terrorist Thrillers, Bollywood Emotional Dramas, Exciting Spy Thrillers With Tense Intrigue, Show All…"
Beware the Gorilla,2019,Weighted average of 2.71 based on 276 ratings,2.7,95 mins   More at IMDB TMDB,"Family, Comedy"
Somebody Should Do Something,2019,Weighted average of 3.00 based on 208 ratings,3.0,68 mins   More at IMDB TMDB,"Drama, Romance"
Rogue Warfare: The Hunt,2019,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Action
My Dinner with Alan: A Sopranos Session,2019,No number of ratings available,No average rating available,55 mins   More at IMDB TMDB,Documentary
Confession,2019,No number of ratings available,No average rating available,992 mins   More at IMDB TMDB,"Crime, Drama"
Rothko: Pictures Must Be Miraculous,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
The Perseids,2019,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Drama
Spring Breakaway,2019,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,Family
Homekilling Queen,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"TV Movie, Drama"
A Dying Culture,2019,No number of ratings available,No average rating available,215 mins   More at IMDB TMDB,Documentary
No Time Like Christmas,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Family, Romance, Music"
Just the Three of Us,2019,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Comedy
Faust Sonnengesang III,2019,No number of ratings available,No average rating available,180 mins   More at IMDB TMDB,No genres available
What Can You Do About It?,2019,No number of ratings available,No average rating available,119 mins   More at IMDB TMDB,Documentary
Máxima,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
The Kingdom of Var,2019,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Fantasy, Horror"
Les Misérables,2019,No number of ratings available,No average rating available,143 mins   More at TMDB,TV Movie
Arishadvarga,2019,No number of ratings available,No average rating available,135 mins   More at IMDB TMDB,"Crime, Mystery"
Red Fields,2019,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Music
When the Persimmons Grew,2019,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,Documentary
Big Fur,2019,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Half a Century of Poetry Later,2019,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Fantasy
Alkohol,2019,Weighted average of 3.35 based on 213 ratings,3.3,87 mins   More at IMDB TMDB,Documentary
I Am (Not) a Monster,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Documentary
"Fujoshi, Ukkari Gei ni Kokuru",2019,No number of ratings available,No average rating available,240 mins   More at IMDB TMDB,Drama
Resistance,2019,No number of ratings available,No average rating available,250 mins   More at IMDB TMDB,Drama
Evil Under the Skin,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Horror, Thriller"
Feral,2019,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,"Drama, Thriller"
Corleone: A History of la Cosa Nostra,2019,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
The Wall of Mexico,2019,No number of ratings available,No average rating available,111 mins   More at IMDB TMDB,"Comedy, Western, Family, Drama"
Winter Journey,2019,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"History, Drama"
Kill Thy Neighbor,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, TV Movie, Thriller"
Océan,2019,No number of ratings available,No average rating available,111 mins   More at IMDB TMDB,Documentary
Ruthless! The Musical,2019,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,"Music, Comedy"
Murder Box,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Horror
Dead Residence,2019,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,Horror
As Happy As Possible,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Drama, Comedy"
Doctor Death,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Horror, TV Movie, Drama, Thriller"
Nighthawks,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Thriller"
3 Bears Christmas,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Family
Lihaaf: The Quilt,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Drama
Don’t Forget to Breathe,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Drama
Lost Lives,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
Night Has Come,2019,No number of ratings available,No average rating available,56 mins   More at TMDB,Science Fiction
Raving Riot,2019,No number of ratings available,No average rating available,61 mins   More at IMDB TMDB,Documentary
Street Food: Asia,2019,Weighted average of 3.64 based on 203 ratings,3.6,281 mins   More at IMDB TMDB,Documentary
Prince of Legend,2019,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Romance, Comedy"
Debt Fees,2019,Weighted average of 2.46 based on 293 ratings,2.5,93 mins   More at IMDB TMDB,Comedy
Jairo’s Revenge,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Documentary, Horror"
The Champion of the World,2019,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Documentary
Secret Bridesmaids’ Business,2019,No number of ratings available,No average rating available,270 mins   More at IMDB TMDB,Drama
Christmas in Vienna,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Comedy, Romance"
The Experience,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Drama
Silhouette,2019,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,"Thriller, Drama, Horror, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Powerful Stories Of Heartbreak And Suffering, Show All…"
Zombie with a Shotgun,2019,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Horror, Action"
Elliott Erwitt - Silence Sounds Good,2019,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,Documentary
Grass and Glass,2019,No number of ratings available,No average rating available,75 mins   More at TMDB,"Music, Documentary"
Monzón: A Knockout Blow,2019,Weighted average of 3.50 based on 211 ratings,3.5,559 mins   More at IMDB TMDB,"Crime, Drama"
Dauntless: The Battle of Midway,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Adventure, War, Drama, History, Action, War And Historical Adventure, Bravery In War, Air Pilot Heroism And Survival, Disastrous Voyages And Heroic Survival, Military Combat And Heroic Soldiers, Historical Battles And Epic Heroism, Show All…"
Any One of Us,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Documentary
Iron Girl: Final Wars,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Action, Science Fiction"
The Master Butcher,2019,No number of ratings available,No average rating available,176 mins   More at IMDB TMDB,"TV Movie, Drama"
Another Woman,2019,Weighted average of 3.13 based on 209 ratings,3.1,92 mins   More at IMDB TMDB,Comedy
The Adventures of Jurassic Pet,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Family, Science Fiction, Adventure"
A Haunting at Silver Falls: The Return,2019,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Horror
Le Coup de Foudre,2019,No number of ratings available,No average rating available,"1,575 mins   More at IMDB TMDB",No genres available
Aunty Sudha Aunty Radha,2019,No number of ratings available,No average rating available,49 mins   More at IMDB TMDB,Documentary
El viaje espacial,2019,No number of ratings available,No average rating available,62 mins   More at TMDB,Documentary
Serviced,2019,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,Documentary
Spit and Ashes,2019,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,"Fantasy, Mystery"
Watch Me Kill,2019,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,"Drama, Thriller, Action"
U Shoot Videos?,2019,No number of ratings available,No average rating available,43 mins   More at IMDB TMDB,Drama
Millennium After the Millennium,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Most Likely to Murder,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Thriller, TV Movie"
Between Two Seas,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Drama
Kafka’s Supermarket,2019,No number of ratings available,No average rating available,48 mins   More at TMDB,"Science Fiction, Horror"
Shooting,2019,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Documentary
Ashburn Waters,2019,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Horror, Thriller"
Happy New Year,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Comedy, Romance"
Haydee and the Flying Fish,2019,No number of ratings available,No average rating available,73 mins   More at TMDB,Documentary
Kate Bush: The Sound Witch,2019,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,"Documentary, Music, TV Movie"
DAEWON,2019,No number of ratings available,No average rating available,49 mins   More at TMDB,Documentary
Sasha’s Hell,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Horror, Drama"
Chasing the Present,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
RUTH - Justice Ginsburg in her own Words,2019,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,Documentary
Somewhere Only We Know,2019,No number of ratings available,No average rating available,"1,440 mins   More at IMDB TMDB",Drama
Women of Impact: Changing the World,2019,No number of ratings available,No average rating available,44 mins   More at IMDB TMDB,Documentary
WBCN and the American Revolution,2019,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,Documentary
Nietzsche Sils Maria Rochedo de Surlej,2019,No number of ratings available,No average rating available,58 mins   More at IMDB TMDB,Documentary
Macho Caponata,2019,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Drama
Poslední aristokratka,2019,Weighted average of 3.06 based on 241 ratings,3.1,110 mins   More at IMDB TMDB,Comedy
Lucky One,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Drama
Tabu: Mengusik Gerbang Iblis,2019,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Horror
The Demonologist,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Thriller, Horror"
Mossville: When Great Trees Fall,2019,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Punks,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Long Distance,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Ronny & Klaid,2019,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Comedy
Darling Nikki,2019,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Drama
Hell and Back,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Thriller, Drama"
Sons of ’Ndrangheta,2019,Weighted average of 3.26 based on 206 ratings,3.3,126 mins   More at IMDB TMDB,"Drama, TV Movie, Crime"
Keep a Lid on It,2019,Weighted average of 2.74 based on 270 ratings,2.7,99 mins   More at IMDB TMDB,Comedy
Restless Spirit,2019,No number of ratings available,No average rating available,85 mins   More at TMDB,Documentary
Survival Box,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Thriller
Memories,2019,No number of ratings available,No average rating available,41 mins   More at IMDB TMDB,Fantasy
Movements of a Nearby Mountain,2019,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
Neither with You,2019,Weighted average of 3.08 based on 225 ratings,3.1,92 mins   More at IMDB TMDB,"Comedy, Romance"
Marghe and Her Mother,2019,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Drama
ABCD: American-Born Confused Desi,2019,Weighted average of 2.92 based on 284 ratings,2.9,145 mins   More at IMDB TMDB,Comedy
The Tony Alva Story,2019,No number of ratings available,No average rating available,54 mins   More at TMDB,Documentary
Dark Money,2019,No number of ratings available,No average rating available,240 mins   More at IMDB TMDB,Drama
House of the Gorgon,2019,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Horror
The Reformer. Zwingli: A Life’s Portrait,2019,No number of ratings available,No average rating available,124 mins   More at IMDB TMDB,History
Witnesses,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Horror
Sister,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"War, Drama"
Kanne Kalaimaane,2019,Weighted average of 3.14 based on 245 ratings,3.1,124 mins   More at IMDB TMDB,"Drama, Romance, Family"
The Seven Last Words,2019,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,"Drama, Music"
A Fire in the Cold Season,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Thriller, Drama"
The Making of Anna and the Apocalypse,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Ringside,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
The Christmas Temp,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"TV Movie, Romance"
Arid Zone,2019,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
100%: Julian Edelman,2019,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Documentary
Archiving Time,2019,No number of ratings available,No average rating available,63 mins   More at IMDB TMDB,"Documentary, History"
Crazy Weekend,2019,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,Comedy
Story of My Name,2019,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
Chasing the Equinox,2019,No number of ratings available,No average rating available,44 mins   More at IMDB TMDB,"Documentary, TV Movie, History"
Alice Wetterlund: My Mama Is a Human and So Am I,2019,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,Comedy
Havana Darkness,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Thriller
Igloo,2019,Weighted average of 3.36 based on 206 ratings,3.4,138 mins   More at IMDB TMDB,"Drama, Romance"
Adventures of Dally and Spanky,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Family
Cool Daddio: The Second Youth of R. Stevie Moore,2019,No number of ratings available,No average rating available,79 mins   More at TMDB,"Music, Documentary"
Ip Man and Four Kings,2019,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,"Drama, Action"
Restless River,2019,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,Drama
Moving So Slowly,2019,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Täydellinen joulu,2019,Weighted average of 3.01 based on 204 ratings,3.0,94 mins   More at IMDB TMDB,Comedy
My Father and Me,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Hatton Garden,2019,No number of ratings available,No average rating available,180 mins   More at IMDB TMDB,"Crime, Drama"
Alpha,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, Crime, Fantasy"
13 Graves,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Horror
Sidik and the Panther,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
ANi,2019,No number of ratings available,No average rating available,More at TMDB,"Science Fiction, Fantasy"
Warnings,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Horror
The Wayfarers,2019,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Drama
Intrigo: Samaria,2019,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Thriller, Drama, Mystery, Crime"
BanG Dream! FILM LIVE,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Music, Animation"
Jack vs. Lanterns,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Comedy, Horror, Science Fiction"
Swingers,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Comedy
Ex Next Door,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Thriller"
Kandasamys: The Wedding,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Comedy
Gustavo Cerati: Fuerza Natural Tour,2019,No number of ratings available,No average rating available,128 mins   More at TMDB,Music
Sea of Revival,2019,No number of ratings available,No average rating available,124 mins   More at IMDB TMDB,Drama
Root Cause,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Documentary, Politics And Human Rights, Humanity'S Odyssey: Earth And Beyond, Show All…"
Huisvrouwen bestaan niet 2,2019,Weighted average of 3.17 based on 202 ratings,3.2,105 mins   More at IMDB TMDB,"Drama, Comedy"
The Takatsu River,2019,No number of ratings available,No average rating available,113 mins   More at TMDB,Drama
The Ghost in the Darkness,2019,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,Horror
Soundgarden: Live From The Artists Den,2019,No number of ratings available,No average rating available,147 mins   More at IMDB TMDB,Music
Tokusatsu GaGaGa,2019,No number of ratings available,No average rating available,315 mins   More at IMDB TMDB,"Drama, Comedy"
Santa Fake,2019,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Comedy, Family"
Forgotten Flowers,2019,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,"Drama, Comedy"
Eerie Fairy Tales,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Horror, Fantasy"
My Boyfriend’s Back: Wedding March 5,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Comedy, Romance, TV Movie"
"Osmar, The First Slice of the Loaf",2019,No number of ratings available,No average rating available,80 mins   More at TMDB,"Fantasy, Animation"
Guerilla,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Drama, History"
Death Toilet Number 2,2019,No number of ratings available,No average rating available,55 mins   More at IMDB TMDB,Horror
Under My Dark Skin,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
Klassentreffen,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Drama, TV Movie, Comedy"
GIG - A Uberização do Trabalho,2019,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Documentary
S.W.A.T.,2019,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,"Drama, Crime, Action"
Scare Attraction,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Horror
Leaving the Frame,2019,Weighted average of 3.34 based on 203 ratings,3.3,90 mins   More at IMDB TMDB,Documentary
Aga’s House,2019,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Drama
Henry Glassie: Field Work,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Documentary
I’m Not Your Mom,2019,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,"Comedy, Romance"
The Pit,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Tottaa Pataaka Item Maal,2019,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,"Drama, Intense Violence And Sexual Transgression, Bollywood Emotional Dramas, Show All…"
Changfeng Town,2019,No number of ratings available,No average rating available,124 mins   More at IMDB TMDB,Drama
Cross: Rise of the Villains,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Action
"Eat, Drink and Be Married",2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Free Meek,2019,No number of ratings available,No average rating available,165 mins   More at IMDB TMDB,Documentary
Family Affair,2019,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,"Drama, Family"
One Role for Two,2019,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Comedy
Victoria Gotti: My Father’s Daughter,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Crime, TV Movie, Drama"
Windows on the World,2019,No number of ratings available,No average rating available,107 mins   More at IMDB TMDB,Drama
Love Stoppage Time,2019,No number of ratings available,No average rating available,114 mins   More at IMDB TMDB,"Science Fiction, Romance, Drama"
Masters of Love,2019,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Comedy, Romance, Drama"
Hasse & Tage - En kärlekshistoria,2019,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,Documentary
Double Plus Fifteen,2019,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Drama
The Legend of the Galactic Heroes: Die Neue These Seiran 3,2019,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Animation, Science Fiction"
A Kiss on Candy Cane Lane,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Romance, Drama"
Body of Truth,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
Recife Assombrado,2019,No number of ratings available,No average rating available,101 mins   More at IMDB TMDB,Horror
Dysphoria,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,"Thriller, Mystery"
You Light Up My Christmas,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Ultraman Taiga,2019,No number of ratings available,No average rating available,650 mins   More at IMDB TMDB,No genres available
Badge Of Steel,2019,Weighted average of 2.92 based on 210 ratings,2.9,101 mins   More at IMDB TMDB,"Action, Crime, Comedy"
Breaking Barbi,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Comedy, Science Fiction"
La filla d’algú,2019,No number of ratings available,No average rating available,71 mins   More at TMDB,Drama
Tale of Java Land: Merapi,2019,No number of ratings available,No average rating available,228 mins   More at IMDB TMDB,Mystery
The Obsessed,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Horror
All for My Mother,2019,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Drama
Zombie,2019,No number of ratings available,No average rating available,129 mins   More at IMDB TMDB,"Horror, Comedy"
A Merry Tudor Christmas with Lucy Worsley,2019,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,"Documentary, History"
Forgiveness,2019,Weighted average of 3.29 based on 200 ratings,3.3,104 mins   More at IMDB TMDB,Comedy
Keep Me Company,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Mystery
Shit Happens,2019,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Comedy, Drama"
Water Makes Us Wet: An Ecosexual Adventure,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,No genres available
Memphis ’69,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Music, Documentary"
Midsomer Murders Holiday Pop-Up Collectible,2019,No number of ratings available,No average rating available,93 mins   More at TMDB,No genres available
Electric Girl,2019,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Fantasy, Drama"
The Rental,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Horror, Comedy"
Skin in the Game,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, Crime"
Axegrinder  2,2019,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Horror
The Good Witch: Curse From A Rose,2019,No number of ratings available,No average rating available,48 mins   More at TMDB,No genres available
Love on Repeat,2019,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Comedy, Romance, TV Movie"
The Mermaid’s Curse,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Horror, Drama"
On the Trail of Bigfoot: The Legend,2019,No number of ratings available,No average rating available,73 mins   More at TMDB,"Horror, Documentary"
The Big Lez Show: Choomah Island 3,2019,Weighted average of 3.88 based on 200 ratings,3.9,66 mins   More at TMDB,No genres available
Paranormal Farm 3: Halloween,2019,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,Horror
Something Crashed in the Woods,2019,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,"Horror, Science Fiction"
The Invocation of Enver Simaku,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Horror
Dating Class,2019,No number of ratings available,No average rating available,240 mins   More at TMDB,Drama
Zoo Wars 2,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Adventure, Animation, Family"
Russian Spleen,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Comedy
London Sweeties,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Comedy, Romance"
Game Changers: Inside the Video Game Wars,2019,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
O,2019,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Comedy, Thriller"
Our Dance of Revolution,2019,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,Documentary
Psychopath with Piers Morgan,2019,No number of ratings available,No average rating available,45 mins   More at IMDB TMDB,"Documentary, Crime"
The 23,2019,Weighted average of 3.13 based on 231 ratings,3.1,110 mins   More at IMDB TMDB,"Drama, War"
The Nikaidos’ Fall,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,No genres available
Living in Bondage: Breaking Free,2019,No number of ratings available,No average rating available,140 mins   More at IMDB TMDB,"Fantasy, Drama"
African Mirror,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Cannibal Sharks,2019,No number of ratings available,No average rating available,44 mins   More at IMDB TMDB,"TV Movie, Documentary"
"Love, Take Two",2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Haruka’s Pottery,2019,No number of ratings available,No average rating available,119 mins   More at IMDB TMDB,Drama
The Euphoria of Being,2019,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
The Last Male on Earth,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Documentary
Raising Buchanan,2019,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Comedy
The Dawn of Kaiju Eiga,2019,No number of ratings available,No average rating available,50 mins   More at IMDB TMDB,"History, Documentary"
School of Seduction,2019,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
What Lies Ahead,2019,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Thriller
DC Noir,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Crime
L’Esprit de famille,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
Chair Times,2019,No number of ratings available,No average rating available,90 mins   More at TMDB,Documentary
Chichinette: The Accidental Spy,2019,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Yoeme Labyrinth,2019,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
The Pioneer,2019,No number of ratings available,No average rating available,220 mins   More at IMDB TMDB,Documentary
Typewriter,2019,No number of ratings available,No average rating available,250 mins   More at IMDB TMDB,"Drama, Mystery, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Spooky, Scary Comedy, Gothic And Eerie Haunting Horror, Show All…"
My Beautiful Stutter,2019,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Konttho,2019,Weighted average of 3.37 based on 219 ratings,3.4,144 mins   More at IMDB TMDB,Drama
Tenali Ramakrishna BA.BL,2019,Weighted average of 2.83 based on 269 ratings,2.8,128 mins   More at IMDB TMDB,"Drama, Comedy"
The Longleg,2019,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,"Animation, Comedy, Adventure, Family"
Cerulean Blue,2019,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Drama
X,2019,No number of ratings available,No average rating available,127 mins   More at IMDB TMDB,"Thriller, Drama"
Stay Tuned!,2019,No number of ratings available,No average rating available,225 mins   More at IMDB TMDB,Comedy
Years of Construction,2019,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
Killed My Wife,2019,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,"Drama, Thriller"
Persona non grata,2019,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Drama, Thriller"
