title,year,number_ratings,average_rating,length,genres
Armstrong,2019,Weighted average of 3.43 based on 535 ratings,3.4,100 mins   More at IMDB TMDB,Documentary
Vinci Da,2019,"Weighted average of 3.28 based on 1,057 ratings",3.3,117 mins   More at IMDB TMDB,"Mystery, Thriller, Crime"
Thamasha,2019,Weighted average of 3.47 based on 995 ratings,3.5,120 mins   More at IMDB TMDB,"Drama, Romance"
Margaret Atwood: A Word After a Word After a Word Is Power,2019,Weighted average of 3.48 based on 582 ratings,3.5,94 mins   More at IMDB TMDB,Documentary
Film Adventure,2019,Weighted average of 3.37 based on 250 ratings,3.4,87 mins   More at IMDB TMDB,"Drama, Romance"
Mistletoe & Menorahs,2019,Weighted average of 2.83 based on 626 ratings,2.8,90 mins   More at IMDB TMDB,"Drama, Romance, TV Movie, Comedy"
Oil On Canvas,2019,Weighted average of 2.58 based on 781 ratings,2.6,80 mins   More at IMDB TMDB,Drama
"Rock, Paper and Scissors",2019,Weighted average of 3.15 based on 496 ratings,3.1,83 mins   More at IMDB TMDB,"Horror, Mystery, Thriller"
Ocean’s 11,2019,Weighted average of 3.58 based on 874 ratings,3.6,150 mins   More at TMDB,No genres available
Kroos,2019,"Weighted average of 3.10 based on 1,102 ratings",3.1,115 mins   More at IMDB TMDB,Documentary
SpongeBob’s Big Birthday Blowout,2019,Weighted average of 3.31 based on 859 ratings,3.3,44 mins   More at TMDB,Animation
Holy Beasts,2019,Weighted average of 3.17 based on 424 ratings,3.2,90 mins   More at IMDB TMDB,Drama
Zoombies 2,2019,Weighted average of 2.51 based on 660 ratings,2.5,84 mins   More at IMDB TMDB,"Comedy, Horror, Action, Adventure"
Furtive,2019,Weighted average of 2.91 based on 927 ratings,2.9,84 mins   More at IMDB TMDB,Thriller
My Country: The New Age,2019,Weighted average of 3.71 based on 614 ratings,3.7,"1,120 mins   More at IMDB TMDB","Drama, Epic History And Literature, Historical Battles And Epic Heroism, Captivating Vision And Shakespearean Drama, Intense Combat And Martial Arts, Fantasy Adventure, Heroism, And Swordplay, Captivating Relationships And Charming Romance, Show All…"
De Lo Mio,2019,Weighted average of 3.46 based on 303 ratings,3.5,74 mins   More at IMDB TMDB,Drama
Off Course to China,2019,"Weighted average of 2.70 based on 1,104 ratings",2.7,104 mins   More at IMDB TMDB,Comedy
Agatha and the Curse of Ishtar,2019,Weighted average of 2.96 based on 716 ratings,3.0,95 mins   More at IMDB TMDB,Crime
1st Summoning,2019,Weighted average of 2.36 based on 777 ratings,2.4,97 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Show All…"
Confessional,2019,Weighted average of 2.48 based on 731 ratings,2.5,84 mins   More at IMDB TMDB,Thriller
Trijya - Radius,2019,Weighted average of 3.51 based on 456 ratings,3.5,91 mins   More at IMDB TMDB,Drama
Hearts and Bones,2019,Weighted average of 3.42 based on 505 ratings,3.4,111 mins   More at IMDB TMDB,Drama
Running with Beto,2019,Weighted average of 3.39 based on 719 ratings,3.4,95 mins   More at IMDB TMDB,Documentary
Moonless Dawn,2019,Weighted average of 3.43 based on 263 ratings,3.4,60 mins   More at IMDB TMDB,Drama
Farewell to the Night,2019,Weighted average of 3.15 based on 778 ratings,3.2,104 mins   More at IMDB TMDB,Drama
Get Her… If You Can,2019,Weighted average of 2.87 based on 918 ratings,2.9,90 mins   More at IMDB TMDB,Comedy
Patsy & Loretta,2019,Weighted average of 3.31 based on 552 ratings,3.3,83 mins   More at IMDB TMDB,"Music, TV Movie, Drama"
Notre Dame,2019,Weighted average of 3.03 based on 892 ratings,3.0,89 mins   More at IMDB TMDB,Comedy
Label Me,2019,Weighted average of 3.37 based on 580 ratings,3.4,60 mins   More at IMDB TMDB,Drama
Bento Harassment,2019,Weighted average of 3.45 based on 671 ratings,3.5,106 mins   More at IMDB TMDB,"Drama, Comedy, Family"
Made In China,2019,"Weighted average of 2.96 based on 1,095 ratings",3.0,130 mins   More at IMDB TMDB,"Drama, Comedy"
Run the Race,2019,Weighted average of 2.87 based on 604 ratings,2.9,94 mins   More at IMDB TMDB,Drama
Not for Resale,2019,Weighted average of 3.40 based on 589 ratings,3.4,85 mins   More at IMDB TMDB,Documentary
A Great Lamp,2019,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Drama
Vault,2019,Weighted average of 2.92 based on 785 ratings,2.9,99 mins   More at IMDB TMDB,"Drama, Crime, Crime, Drugs And Gangsters, Heists And Thrilling Action, Gritty Crime And Ruthless Gangsters, Show All…"
Monsters.,2019,Weighted average of 3.37 based on 563 ratings,3.4,116 mins   More at IMDB TMDB,"Drama, Romance"
iSmart Shankar,2019,"Weighted average of 2.76 based on 1,280 ratings",2.8,141 mins   More at IMDB TMDB,"Thriller, Action, Science Fiction"
Os Parças 2,2019,"Weighted average of 2.38 based on 1,169 ratings",2.4,90 mins   More at IMDB TMDB,Comedy
Jelgava ’94,2019,Weighted average of 3.27 based on 821 ratings,3.3,80 mins   More at IMDB TMDB,Drama
Mussum: Um Filme do Cacildis,2019,Weighted average of 3.48 based on 848 ratings,3.5,72 mins   More at IMDB TMDB,"Music, Documentary"
The Third Eye 2,2019,Weighted average of 2.78 based on 878 ratings,2.8,115 mins   More at IMDB TMDB,"Horror, Thriller, Mystery"
Island,2019,Weighted average of 3.62 based on 356 ratings,3.6,68 mins   More at IMDB TMDB,Drama
Tales Beyond Madness,2019,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Horror
Gossip Girl,2019,Weighted average of 3.36 based on 948 ratings,3.4,90 mins   More at TMDB,Romance
Tlamess,2019,Weighted average of 3.36 based on 313 ratings,3.4,120 mins   More at IMDB TMDB,Drama
Making Monsters,2019,Weighted average of 2.93 based on 643 ratings,2.9,82 mins   More at IMDB TMDB,Horror
Once Upon a Time in London,2019,Weighted average of 2.69 based on 770 ratings,2.7,95 mins   More at IMDB TMDB,"Crime, Crime, Drugs And Gangsters, Gritty Crime And Ruthless Gangsters, Violent Action, Guns, And Crime, Heists And Thrilling Action, Violent Crime And Drugs, Show All…"
The Curse of Don’s Plum,2019,Weighted average of 3.16 based on 264 ratings,3.2,75 mins   More at IMDB TMDB,Documentary
Dr. Jack & Mr. Nicholson,2019,Weighted average of 3.40 based on 655 ratings,3.4,52 mins   More at IMDB TMDB,"Documentary, TV Movie"
Tokyo Ghoul ‘S’,2019,Weighted average of 2.93 based on 748 ratings,2.9,97 mins   More at IMDB TMDB,"Science Fiction, Horror, Fantasy, Action"
Defunct,2019,Weighted average of 3.50 based on 664 ratings,3.5,100 mins   More at IMDB TMDB,"Comedy, Drama"
Sick Sick Sick,2019,Weighted average of 2.85 based on 463 ratings,2.8,104 mins   More at IMDB TMDB,"Drama, Romance, Horror"
Papá Youtuber,2019,Weighted average of 2.72 based on 803 ratings,2.7,88 mins   More at IMDB TMDB,Comedy
Sivappu Manjal Pachai,2019,"Weighted average of 3.19 based on 1,246 ratings",3.2,140 mins   More at IMDB TMDB,Thriller
Christmas In Evergreen: Tidings of Joy,2019,Weighted average of 2.87 based on 642 ratings,2.9,90 mins   More at IMDB TMDB,"Romance, TV Movie"
Gordon Lightfoot: If You Could Read My Mind,2019,Weighted average of 3.47 based on 622 ratings,3.5,88 mins   More at IMDB TMDB,"Documentary, Music"
Spookley and the Christmas Kittens,2019,Weighted average of 2.67 based on 616 ratings,2.7,44 mins   More at IMDB TMDB,"Music, Family, Adventure, Animation"
Boo!,2019,Weighted average of 2.39 based on 699 ratings,2.4,91 mins   More at IMDB TMDB,"Horror, Mystery, Thriller, Drama"
Jeff Dunham: Beside Himself,2019,Weighted average of 3.10 based on 907 ratings,3.1,58 mins   More at IMDB TMDB,Comedy
Artik,2019,Weighted average of 2.81 based on 638 ratings,2.8,76 mins   More at IMDB TMDB,Horror
Ms. White Light,2019,Weighted average of 3.34 based on 479 ratings,3.3,96 mins   More at IMDB TMDB,"Comedy, Drama"
#Jowable,2019,Weighted average of 2.61 based on 955 ratings,2.6,104 mins   More at IMDB TMDB,Comedy
Well Groomed,2019,Weighted average of 3.23 based on 637 ratings,3.2,88 mins   More at IMDB TMDB,Documentary
The Last Serb in Croatia,2019,Weighted average of 3.05 based on 767 ratings,3.1,86 mins   More at IMDB TMDB,"Comedy, Adventure, Horror"
Dark Blue Kiss,2019,Weighted average of 3.25 based on 836 ratings,3.2,552 mins   More at IMDB TMDB,"Comedy, Drama"
What We Left Unfinished,2019,Weighted average of 3.42 based on 260 ratings,3.4,72 mins   More at IMDB TMDB,Documentary
La Mami,2019,Weighted average of 3.47 based on 591 ratings,3.5,82 mins   More at IMDB TMDB,Documentary
Walter,2019,"Weighted average of 2.78 based on 1,268 ratings",2.8,90 mins   More at IMDB TMDB,Comedy
Pompeii: Secrets of the Dead,2019,Weighted average of 3.15 based on 786 ratings,3.2,46 mins   More at IMDB TMDB,Documentary
The Climbers,2019,Weighted average of 2.85 based on 605 ratings,2.8,125 mins   More at IMDB TMDB,"Action, Adventure, History, Drama"
Madame,2019,Weighted average of 3.57 based on 605 ratings,3.6,94 mins   More at IMDB TMDB,Documentary
School-Live!,2019,Weighted average of 3.10 based on 480 ratings,3.1,101 mins   More at IMDB TMDB,"Drama, Mystery, Horror, Comedy"
Love The Way You Are,2019,Weighted average of 3.03 based on 790 ratings,3.0,90 mins   More at IMDB TMDB,"Comedy, Romance"
Luca,2019,"Weighted average of 3.18 based on 1,008 ratings",3.2,151 mins   More at IMDB TMDB,Romance
Lupin the Third: Prison of the Past,2019,Weighted average of 3.40 based on 515 ratings,3.4,92 mins   More at IMDB TMDB,"Animation, Action, Comedy, Adventure, TV Movie, Crime"
Chitralahari,2019,"Weighted average of 3.23 based on 1,138 ratings",3.2,131 mins   More at IMDB TMDB,"Drama, Romance"
Our Godfather,2019,Weighted average of 3.36 based on 897 ratings,3.4,93 mins   More at IMDB TMDB,"History, Documentary"
Netflix vs. the World,2019,Weighted average of 3.22 based on 759 ratings,3.2,104 mins   More at IMDB TMDB,Documentary
As If It Were the First Time,2019,Weighted average of 2.67 based on 902 ratings,2.7,109 mins   More at IMDB TMDB,Comedy
Guadalupe-Kings,2019,Weighted average of 2.90 based on 986 ratings,2.9,84 mins   More at IMDB TMDB,Comedy
Jarhead: Law of Return,2019,Weighted average of 2.69 based on 581 ratings,2.7,103 mins   More at IMDB TMDB,"War, War And Historical Adventure, Military Combat And Heroic Soldiers, Bravery In War, Show All…"
Babysplitters,2019,Weighted average of 2.95 based on 592 ratings,2.9,120 mins   More at IMDB TMDB,Comedy
Pompei,2019,Weighted average of 3.06 based on 388 ratings,3.1,95 mins   More at IMDB TMDB,Drama
Searching for Mr. Rugoff,2019,Weighted average of 3.42 based on 463 ratings,3.4,94 mins   More at IMDB TMDB,Documentary
Koshien: Japan’s Field of Dreams,2019,Weighted average of 3.59 based on 495 ratings,3.6,94 mins   More at IMDB TMDB,Documentary
Namma Veettu Pillai,2019,"Weighted average of 2.80 based on 1,346 ratings",2.8,153 mins   More at IMDB TMDB,"Action, Comedy"
Death Whisper,2019,Weighted average of 3.14 based on 926 ratings,3.1,91 mins   More at IMDB TMDB,Horror
Lunatics,2019,Weighted average of 3.30 based on 924 ratings,3.3,360 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Funny Jokes And Crude Humor, Gags, Jokes, And Slapstick Humor, Amusing Jokes And Witty Satire, Action Comedy And Silly Heroics, Show All…"
Into the Grand Canyon,2019,Weighted average of 3.38 based on 751 ratings,3.4,84 mins   More at IMDB TMDB,"Documentary, TV Movie"
Rot,2019,Weighted average of 2.81 based on 536 ratings,2.8,92 mins   More at IMDB TMDB,"Drama, Horror"
Who Let The Dogs Out,2019,Weighted average of 3.47 based on 535 ratings,3.5,61 mins   More at IMDB TMDB,"Documentary, Music"
The Crowned Clown,2019,Weighted average of 3.58 based on 612 ratings,3.6,"1,360 mins   More at IMDB TMDB",Drama
Not A Minute To Lose,2019,Weighted average of 2.87 based on 900 ratings,2.9,96 mins   More at IMDB TMDB,"Fantasy, Comedy, Romance, Drama"
Lady Rancho,2019,"Weighted average of 2.62 based on 1,004 ratings",2.6,92 mins   More at IMDB TMDB,Comedy
National Theatre Live: All My Sons,2019,Weighted average of 3.67 based on 460 ratings,3.7,140 mins   More at IMDB TMDB,Drama
Kadaram Kondan,2019,"Weighted average of 2.77 based on 1,236 ratings",2.8,122 mins   More at IMDB TMDB,"Thriller, Action"
Ella Fitzgerald: Just One of Those Things,2019,Weighted average of 3.47 based on 606 ratings,3.5,89 mins   More at IMDB TMDB,"History, Documentary, Music"
"Sense, Sensibility & Snowmen",2019,Weighted average of 2.83 based on 589 ratings,2.8,80 mins   More at IMDB TMDB,"Romance, TV Movie"
Black Conflux,2019,Weighted average of 3.35 based on 274 ratings,3.4,100 mins   More at IMDB TMDB,Drama
Come and See,2019,Weighted average of 3.60 based on 635 ratings,3.6,84 mins   More at IMDB TMDB,Documentary
Sunrise in Heaven,2019,Weighted average of 2.77 based on 457 ratings,2.8,85 mins   More at IMDB TMDB,"Romance, Drama"
The Friendly Man,2019,Weighted average of 3.11 based on 658 ratings,3.1,83 mins   More at IMDB TMDB,No genres available
A Home with a View,2019,Weighted average of 3.26 based on 641 ratings,3.3,92 mins   More at IMDB TMDB,Comedy
Louis Theroux: Mothers on the Edge,2019,Weighted average of 3.63 based on 765 ratings,3.6,59 mins   More at IMDB TMDB,"TV Movie, Documentary"
No Filter,2019,"Weighted average of 3.06 based on 1,063 ratings",3.1,100 mins   More at IMDB TMDB,Comedy
Sadness and Joy in the Life of Giraffes,2019,Weighted average of 3.55 based on 513 ratings,3.5,109 mins   More at IMDB TMDB,Adventure
There Are No Fakes,2019,Weighted average of 3.54 based on 544 ratings,3.5,113 mins   More at IMDB TMDB,Documentary
My Rembrandt,2019,Weighted average of 3.47 based on 586 ratings,3.5,95 mins   More at IMDB TMDB,Documentary
The Scream,2019,Weighted average of 3.60 based on 209 ratings,3.6,63 mins   More at IMDB TMDB,Documentary
Brainiac: Transmissions After Zero,2019,Weighted average of 3.62 based on 504 ratings,3.6,108 mins   More at IMDB TMDB,Documentary
Flatland,2019,Weighted average of 3.20 based on 392 ratings,3.2,117 mins   More at IMDB TMDB,"Adventure, Western"
Spring Tide,2019,Weighted average of 3.46 based on 419 ratings,3.5,124 mins   More at IMDB TMDB,Drama
Hit & Run,2019,Weighted average of 3.10 based on 937 ratings,3.1,114 mins   More at IMDB TMDB,"Comedy, Action, Romance"
Perro bomba,2019,Weighted average of 3.37 based on 599 ratings,3.4,83 mins   More at IMDB TMDB,Drama
The Young Observant,2019,Weighted average of 3.32 based on 704 ratings,3.3,85 mins   More at IMDB TMDB,Documentary
The Goya Murders,2019,Weighted average of 2.74 based on 865 ratings,2.7,96 mins   More at IMDB TMDB,"Thriller, Drama"
Twice Upon a Time,2019,Weighted average of 3.38 based on 542 ratings,3.4,208 mins   More at IMDB TMDB,Drama
Lava,2019,Weighted average of 3.14 based on 422 ratings,3.1,74 mins   More at IMDB TMDB,"Comedy, Science Fiction, Animation"
Force of Habit,2019,Weighted average of 3.51 based on 467 ratings,3.5,75 mins   More at IMDB TMDB,"Comedy, Drama"
Twivortiare,2019,Weighted average of 3.19 based on 980 ratings,3.2,103 mins   More at IMDB TMDB,"Drama, Romance"
Schemers,2019,Weighted average of 2.96 based on 711 ratings,3.0,91 mins   More at IMDB TMDB,"Music, Drama, Crime, Comedy"
Latte and the Magic Waterstone,2019,Weighted average of 2.78 based on 688 ratings,2.8,89 mins   More at IMDB TMDB,"Family, Animation, Adventure, Comedy"
Blood Will Tell,2019,Weighted average of 3.08 based on 851 ratings,3.1,113 mins   More at IMDB TMDB,"Mystery, Drama, Thriller"
J.R. “Bob” Dobbs and The Church of the SubGenius,2019,Weighted average of 3.45 based on 503 ratings,3.5,85 mins   More at IMDB TMDB,Documentary
Trapped: The Alex Cooper Story,2019,Weighted average of 3.14 based on 563 ratings,3.1,88 mins   More at IMDB TMDB,"Drama, TV Movie"
Keeping the Bees,2019,Weighted average of 3.02 based on 872 ratings,3.0,93 mins   More at IMDB TMDB,Drama
Alien: Isolation – The Digital Series,2019,Weighted average of 3.39 based on 481 ratings,3.4,70 mins   More at IMDB TMDB,Animation
"Those That, at a Distance, Resemble Another",2019,Weighted average of 3.32 based on 399 ratings,3.3,67 mins   More at IMDB TMDB,Documentary
The Rising Hawk,2019,Weighted average of 2.84 based on 756 ratings,2.8,110 mins   More at IMDB TMDB,"History, Action, Drama, Epic Heroes, Epic History And Literature, Historical Battles And Epic Heroism, Fantasy Adventure, Heroism, And Swordplay, Epic Adventure And Breathtaking Battles, Intense Combat And Martial Arts, Show All…"
Kyan Khojandi : Pulsions,2019,Weighted average of 3.83 based on 944 ratings,3.8,70 mins   More at IMDB TMDB,Comedy
Fevereiros,2019,Weighted average of 3.73 based on 611 ratings,3.7,73 mins   More at IMDB TMDB,Documentary
The Honeymoon Phase,2019,Weighted average of 2.81 based on 593 ratings,2.8,88 mins   More at IMDB TMDB,Thriller
10/31 Part 2,2019,Weighted average of 2.79 based on 490 ratings,2.8,105 mins   More at IMDB TMDB,Horror
Bodies at Rest,2019,Weighted average of 2.99 based on 593 ratings,3.0,93 mins   More at IMDB TMDB,"Mystery, Thriller, Crime, Action"
15 Years,2019,Weighted average of 3.20 based on 359 ratings,3.2,89 mins   More at IMDB TMDB,Drama
Summer of Changsha,2019,Weighted average of 3.12 based on 463 ratings,3.1,116 mins   More at IMDB TMDB,"Crime, Drama"
Scandalous: The Untold Story of the National Enquirer,2019,Weighted average of 3.26 based on 674 ratings,3.3,97 mins   More at IMDB TMDB,Documentary
The Victim,2019,Weighted average of 3.60 based on 601 ratings,3.6,220 mins   More at IMDB TMDB,"Mystery, Drama, Crime, Thrillers And Murder Mysteries, Gripping, Intense Violent Crime, Suspenseful Crime Thrillers, Show All…"
Sadistic Intentions,2019,Weighted average of 3.05 based on 466 ratings,3.0,90 mins   More at IMDB TMDB,Horror
Christmas Wishes & Mistletoe Kisses,2019,Weighted average of 2.88 based on 614 ratings,2.9,83 mins   More at IMDB TMDB,"Romance, TV Movie"
The Planters,2019,Weighted average of 3.38 based on 508 ratings,3.4,78 mins   More at IMDB TMDB,Comedy
Punk,2019,Weighted average of 3.65 based on 561 ratings,3.7,172 mins   More at IMDB TMDB,Documentary
Gavin & Stacey: A Special Christmas,2019,Weighted average of 3.71 based on 851 ratings,3.7,63 mins   More at TMDB,"Comedy, Romance, TV Movie"
Making Apes: The Artists Who Changed Film,2019,Weighted average of 3.48 based on 493 ratings,3.5,86 mins   More at IMDB TMDB,Documentary
Monster,2019,"Weighted average of 3.24 based on 1,081 ratings",3.2,139 mins   More at IMDB TMDB,"Drama, Family, Comedy"
Murmur,2019,Weighted average of 3.47 based on 375 ratings,3.5,84 mins   More at IMDB TMDB,Drama
Raja Vaaru Rani Gaaru,2019,Weighted average of 3.41 based on 793 ratings,3.4,133 mins   More at IMDB TMDB,"Comedy, Romance"
Meet the Malawas,2019,"Weighted average of 2.43 based on 1,149 ratings",2.4,92 mins   More at IMDB TMDB,Comedy
Cleo,2019,Weighted average of 3.30 based on 603 ratings,3.3,99 mins   More at IMDB TMDB,Comedy
The Edge,2019,Weighted average of 3.63 based on 802 ratings,3.6,95 mins   More at IMDB TMDB,Documentary
Mr. Osomatsu the Movie,2019,Weighted average of 3.60 based on 654 ratings,3.6,108 mins   More at IMDB TMDB,"Comedy, Animation"
Christmas On My Mind,2019,Weighted average of 2.88 based on 569 ratings,2.9,90 mins   More at IMDB TMDB,"TV Movie, Romance"
Astra: Lost in Space,2019,Weighted average of 3.58 based on 693 ratings,3.6,288 mins   More at IMDB TMDB,"Mystery, Animation"
Killing Patient Zero,2019,Weighted average of 3.62 based on 436 ratings,3.6,99 mins   More at IMDB TMDB,"History, Documentary"
Kill Me If You Dare,2019,"Weighted average of 2.65 based on 1,011 ratings",2.6,104 mins   More at IMDB TMDB,"Romance, Comedy"
Saekano the Movie: Finale,2019,Weighted average of 3.62 based on 867 ratings,3.6,115 mins   More at IMDB TMDB,"Animation, Romance, Comedy, Drama"
The Woman Who Keeps a Murderer,2019,Weighted average of 2.95 based on 251 ratings,3.0,82 mins   More at IMDB TMDB,"Horror, Thriller"
Sarvam Thaala Mayam,2019,"Weighted average of 3.28 based on 1,005 ratings",3.3,133 mins   More at IMDB TMDB,"Drama, Family, Music"
Kanchana 3,2019,"Weighted average of 2.43 based on 1,189 ratings",2.4,174 mins   More at IMDB TMDB,"Comedy, Horror"
Philip Glass: Akhnaten,2019,Weighted average of 3.81 based on 337 ratings,3.8,172 mins   More at IMDB TMDB,"History, Music"
#Like,2019,Weighted average of 2.73 based on 663 ratings,2.7,93 mins   More at IMDB TMDB,Thriller
Willow,2019,Weighted average of 3.29 based on 517 ratings,3.3,101 mins   More at IMDB TMDB,Drama
Wandering Girl,2019,Weighted average of 3.37 based on 509 ratings,3.4,82 mins   More at IMDB TMDB,Drama
Out of Tune,2019,Weighted average of 3.24 based on 967 ratings,3.2,89 mins   More at IMDB TMDB,"Drama, Comedy"
The Corrupted,2019,Weighted average of 2.97 based on 542 ratings,3.0,103 mins   More at IMDB TMDB,"Thriller, Crime"
Yellowface: Asian Whitewashing and Racism in Hollywood,2019,Weighted average of 3.30 based on 475 ratings,3.3,53 mins   More at IMDB TMDB,Documentary
The Human Factor,2019,Weighted average of 3.51 based on 387 ratings,3.5,108 mins   More at IMDB TMDB,"History, Documentary"
Hanukkah,2019,Weighted average of 2.68 based on 288 ratings,2.7,106 mins   More at IMDB TMDB,Horror
Stray Dolls,2019,Weighted average of 3.16 based on 326 ratings,3.2,97 mins   More at IMDB TMDB,"Drama, Crime"
The Place of No Words,2019,Weighted average of 3.28 based on 303 ratings,3.3,95 mins   More at IMDB TMDB,"Drama, Fantasy"
Afterlife,2019,Weighted average of 3.47 based on 213 ratings,3.5,90 mins   More at IMDB TMDB,"Family, Drama"
UnTrue,2019,Weighted average of 3.24 based on 699 ratings,3.2,104 mins   More at IMDB TMDB,"Drama, Thriller"
Dancing Mary,2019,Weighted average of 3.34 based on 370 ratings,3.3,105 mins   More at IMDB TMDB,"Horror, Adventure, Fantasy, Comedy, Crime"
The Bravest,2019,Weighted average of 2.98 based on 678 ratings,3.0,118 mins   More at IMDB TMDB,"Action, Drama"
David Foster: Off the Record,2019,Weighted average of 3.20 based on 692 ratings,3.2,98 mins   More at IMDB TMDB,Documentary
She’s Missing,2019,Weighted average of 2.84 based on 258 ratings,2.8,103 mins   More at IMDB TMDB,Drama
The Clowns,2019,Weighted average of 3.51 based on 438 ratings,3.5,68 mins   More at IMDB TMDB,Documentary
42nd Street,2019,Weighted average of 3.56 based on 543 ratings,3.6,132 mins   More at IMDB TMDB,Comedy
Last Night I Saw You Smiling,2019,Weighted average of 3.50 based on 318 ratings,3.5,75 mins   More at IMDB TMDB,Documentary
"The Mall, The Merrier",2019,Weighted average of 2.79 based on 755 ratings,2.8,123 mins   More at IMDB TMDB,"Comedy, Family"
Motichoor Chaknachoor,2019,Weighted average of 2.78 based on 879 ratings,2.8,150 mins   More at IMDB TMDB,"Drama, Romance, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements, Bollywood Emotional Dramas, Quirky And Endearing Relationships, Charming Romances And Delightful Chemistry, Gags, Jokes, And Slapstick Humor, Show All…"
Diablo Rojo PTY,2019,Weighted average of 3.15 based on 411 ratings,3.1,80 mins   More at IMDB TMDB,Horror
I Want My MTV,2019,Weighted average of 3.39 based on 532 ratings,3.4,86 mins   More at IMDB TMDB,"Music, Documentary"
Saand Ki Aankh,2019,Weighted average of 3.29 based on 834 ratings,3.3,146 mins   More at IMDB TMDB,"Drama, Humanity And The World Around Us, Bollywood Emotional Dramas, Show All…"
Man Up!,2019,Weighted average of 3.30 based on 741 ratings,3.3,88 mins   More at IMDB TMDB,"Drama, Comedy"
Homecoming,2019,Weighted average of 3.41 based on 675 ratings,3.4,93 mins   More at IMDB TMDB,Drama
One Night,2019,Weighted average of 3.32 based on 568 ratings,3.3,123 mins   More at IMDB TMDB,Drama
Rahman 1400,2019,"Weighted average of 1.52 based on 1,159 ratings",1.5,110 mins   More at IMDB TMDB,"Drama, Comedy"
Night Shot,2019,Weighted average of 3.47 based on 524 ratings,3.5,78 mins   More at IMDB TMDB,Documentary
Sweetness in the Belly,2019,Weighted average of 3.18 based on 321 ratings,3.2,111 mins   More at IMDB TMDB,Drama
Notebook,2019,Weighted average of 3.25 based on 716 ratings,3.3,115 mins   More at IMDB TMDB,"Romance, Drama"
The Wedding Shaman,2019,Weighted average of 3.35 based on 824 ratings,3.3,111 mins   More at IMDB TMDB,"Drama, Romance"
LKG,2019,"Weighted average of 3.25 based on 1,127 ratings",3.3,124 mins   More at IMDB TMDB,"Comedy, Drama"
Palm Beach,2019,Weighted average of 2.88 based on 560 ratings,2.9,98 mins   More at IMDB TMDB,"Drama, Comedy"
Coming Home Again,2019,Weighted average of 3.21 based on 266 ratings,3.2,86 mins   More at IMDB TMDB,Drama
Ip Man: Kung Fu Master,2019,Weighted average of 2.74 based on 628 ratings,2.7,82 mins   More at IMDB TMDB,"Drama, Action"
Channel 309 (1-3),2019,No number of ratings available,No average rating available,60 mins   More at TMDB,Horror
Bundy and the Green River Killer,2019,Weighted average of 2.35 based on 632 ratings,2.3,85 mins   More at IMDB TMDB,"Horror, Thriller, Drama, Crime, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Show All…"
Irandam Ulagaporin Kadaisi Gundu,2019,Weighted average of 3.34 based on 837 ratings,3.3,141 mins   More at IMDB TMDB,"Thriller, Drama"
Becoming Nobody,2019,Weighted average of 3.52 based on 343 ratings,3.5,81 mins   More at IMDB TMDB,Documentary
The Whalebone Box,2019,Weighted average of 3.13 based on 411 ratings,3.1,84 mins   More at IMDB TMDB,Drama
Salma’s Big Wish,2019,Weighted average of 2.60 based on 652 ratings,2.6,95 mins   More at IMDB TMDB,"Animation, Fantasy, Family"
Vengeance,2019,Weighted average of 2.98 based on 442 ratings,3.0,94 mins   More at IMDB TMDB,Horror
Porinju Mariam Jose,2019,Weighted average of 3.25 based on 981 ratings,3.2,150 mins   More at IMDB TMDB,"Crime, Comedy, Action"
Hammer,2019,Weighted average of 3.29 based on 445 ratings,3.3,82 mins   More at IMDB TMDB,"Drama, Thriller, Crime"
In Full Bloom,2019,Weighted average of 3.24 based on 246 ratings,3.2,88 mins   More at IMDB TMDB,"Drama, Action"
Vijay Superum Pournamiyum,2019,"Weighted average of 3.21 based on 1,013 ratings",3.2,135 mins   More at IMDB TMDB,"Drama, Comedy"
An Anthology of Feelings,2019,Weighted average of 2.87 based on 825 ratings,2.9,107 mins   More at IMDB TMDB,"Romance, Drama"
"Cetto c’è, senzadubbiamente",2019,"Weighted average of 2.92 based on 1,045 ratings",2.9,93 mins   More at IMDB TMDB,Comedy
Going Attractions: The Definitive Story of the Movie Palace,2019,Weighted average of 3.38 based on 476 ratings,3.4,84 mins   More at IMDB TMDB,"History, Documentary"
What are the Odds?,2019,Weighted average of 3.23 based on 655 ratings,3.2,96 mins   More at IMDB TMDB,"Family, Drama"
Family of Strangers,2019,Weighted average of 3.40 based on 356 ratings,3.4,117 mins   More at IMDB TMDB,Drama
Bell Bottom,2019,Weighted average of 3.43 based on 761 ratings,3.4,140 mins   More at IMDB TMDB,"Thriller, Comedy, Drama"
Clickbait,2019,Weighted average of 2.64 based on 420 ratings,2.6,80 mins   More at IMDB TMDB,"Horror, Thriller, Comedy"
"Little Nights, Little Love",2019,Weighted average of 3.31 based on 502 ratings,3.3,119 mins   More at IMDB TMDB,"Romance, Drama"
Clown,2019,Weighted average of 2.42 based on 524 ratings,2.4,87 mins   More at IMDB TMDB,Horror
