title,year,number_ratings,average_rating,length,genres
Out of the Cradle,2018,No number of ratings available,No average rating available,116 mins   More at IMDB TMDB,"Documentary, History, TV Movie"
Silvia,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Documentary
Light in the Water,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
The Buoy,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Weapon of Choice,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
CTRL,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Science Fiction, Horror"
Garage Sale Mysteries: Picture a Murder,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Mystery, TV Movie"
Saakshyam,2018,Weighted average of 2.67 based on 310 ratings,2.7,166 mins   More at IMDB TMDB,"Romance, Action, Fantasy"
Para’í,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
Broken: The Incredible Story of Brangelina,2018,No number of ratings available,No average rating available,44 mins   More at IMDB TMDB,Documentary
Easy Lessons,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
To the Beat!,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Drama, Family, Comedy"
Deva,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Drama
How to Keep a Mummy,2018,No number of ratings available,No average rating available,288 mins   More at IMDB TMDB,"Comedy, Animation"
Doozy,2018,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,Documentary
Katyusha,2018,Weighted average of 1.91 based on 353 ratings,1.9,90 mins   More at IMDB TMDB,Comedy
Grit,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Absence of Me,2018,No number of ratings available,No average rating available,82 mins   More at TMDB,Documentary
Walwal,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
System Error,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Hide in the Light,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,"Mystery, Horror, Thriller"
American Socialist: The Life and Times of Eugene Victor Debs,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"History, Documentary"
Nice Girls Don’t Stay for Breakfast,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
Nabarun,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
A Place in Hell,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Thriller, Horror"
Weakest Beast,2018,No number of ratings available,No average rating available,500 mins   More at IMDB TMDB,"Comedy, Drama"
The Deer,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Drama
The Swan Princess: A Royal Myztery,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Animation, Family, Comedy, Adventure"
Garage Sale Mysteries: Murder In D Minor,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Crime, Mystery, TV Movie, Drama"
Church & State,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Born Racer,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Drama, Action, Documentary"
Twisted,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
All I Want for Christmas,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Adventure, Family"
Crossing The Border,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,"Family, Drama"
The Human Part,2018,Weighted average of 3.38 based on 230 ratings,3.4,90 mins   More at IMDB TMDB,"Comedy, Drama"
A Thousand Thoughts,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Documentary, Music"
Distinction,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Documentary, Drama"
Her Boyfriend’s Secret,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Thriller, TV Movie"
Satan Claus Is Coming to Town,2018,No number of ratings available,No average rating available,75 mins   More at TMDB,Horror
Alien Surveillance,2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,"Thriller, Science Fiction"
Doe,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,"Thriller, Mystery"
Excursion,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Mystery, Thriller, Science Fiction"
"Signed, Sealed, Delivered: To the Altar",2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,"Comedy, Mystery, TV Movie, Drama"
Phantom Cowboys,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Super Furball,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Fantasy, Family"
Aami,2018,No number of ratings available,No average rating available,167 mins   More at IMDB TMDB,Drama
Feast of the Epiphany,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,No genres available
Darrow & Darrow: Body of Evidence,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Mystery, TV Movie"
Two Fridas,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,No genres available
The Girl in the Crawlspace,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,"Horror, Drama"
A Tramway in Jerusalem,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
Violator,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Action, Horror"
Cinema Pameer,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,Documentary
Kaali,2018,Weighted average of 2.82 based on 300 ratings,2.8,113 mins   More at IMDB TMDB,"Action, Drama"
Lilli,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Drama, Thriller"
Exterminator: Ready To Roll,2018,Weighted average of 3.25 based on 260 ratings,3.3,113 mins   More at IMDB TMDB,"Comedy, Music"
Planes with Brains,2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,"Family, Animation"
Infinite Foundation,2018,No number of ratings available,No average rating available,102 mins   More at IMDB TMDB,No genres available
Brimming with Love,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"TV Movie, Romance, Family"
Devious Nanny,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"TV Movie, Thriller"
He Knows Your Every Move,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Thriller, TV Movie"
Devilish Joy,2018,No number of ratings available,No average rating available,960 mins   More at IMDB TMDB,"Comedy, Drama"
Insatiable,2018,Weighted average of 3.20 based on 212 ratings,3.2,More at TMDB,Animation
The Unexpected Race,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Drama
Transgression,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,Drama
Trouble Is My Business,2018,No number of ratings available,No average rating available,116 mins   More at IMDB TMDB,"Adventure, Mystery, Thriller, Romance"
Interchange,2018,No number of ratings available,No average rating available,62 mins   More at IMDB TMDB,Documentary
The Perfect Bride: Wedding Bells,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Romance, TV Movie"
A Leaf of Faith,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Documentary
Amra and the Second Marriage,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Comedy, Drama"
Decorating Disney: Halloween Magic,2018,No number of ratings available,No average rating available,60 mins   More at TMDB,Documentary
Plan B,2018,Weighted average of 3.22 based on 205 ratings,3.2,88 mins   More at IMDB TMDB,"Comedy, Romance"
Crepitus,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Horror
To Be Continued,2018,No number of ratings available,No average rating available,97 mins   More at IMDB TMDB,Documentary
Italo Disco Legacy,2018,No number of ratings available,No average rating available,79 mins   More at IMDB TMDB,"Music, Documentary"
Darrow & Darrow: In The Key Of Murder,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"TV Movie, Mystery, Drama"
Farmlands,2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
Dirty Money: Drug Short,2018,No number of ratings available,No average rating available,66 mins   More at IMDB TMDB,"Documentary, TV Movie"
The Bachelor 3,2018,Weighted average of 2.82 based on 237 ratings,2.8,107 mins   More at IMDB TMDB,Action
Mr. Egotistic,2018,No number of ratings available,No average rating available,95 mins   More at TMDB,Drama
I Am MLK Jr.,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Love Movie,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
"Renzo Piano, an Architect for Santander",2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Étangs Noirs,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,Mystery
My Name Is Daniel,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
Chuck Berry: The Original King of Rock ’n’ Roll,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Documentary
Yakiniku Dragon,2018,No number of ratings available,No average rating available,128 mins   More at IMDB TMDB,Drama
The Church,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Horror, Thriller"
Amazônia Groove,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Rent-an-Elf,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Romance, Family, TV Movie"
Afterward,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Documentary
A Christmas Carol,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,Drama
Bakwit Boys,2018,No number of ratings available,No average rating available,More at IMDB TMDB,"Music, Drama"
East of Sweden,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,"Thriller, Drama"
"Blood, Sweat And Terrors",2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Action, Thriller, Horror"
The Trough,2018,No number of ratings available,No average rating available,113 mins   More at IMDB TMDB,"Action, Crime, Thriller"
Street Lights,2018,Weighted average of 2.88 based on 266 ratings,2.9,129 mins   More at IMDB TMDB,"Thriller, Crime"
Witch’s Love,2018,No number of ratings available,No average rating available,720 mins   More at IMDB TMDB,"Mystery, Comedy, Drama"
Going South,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Documentary
The Maestro,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Drama
Turning 18,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Documentary
Tower of the Sun,2018,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,Documentary
Maki’la,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Drama
The Commodore Story,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Documentary
My Name Is Myeisha,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Drama
Hoy y no mañana,2018,No number of ratings available,No average rating available,78 mins   More at TMDB,Documentary
You Are My Passion,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Comedy
Desolation,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Thriller
"2,215",2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
The Raven and the Seagull,2018,No number of ratings available,No average rating available,68 mins   More at TMDB,Documentary
Planes with Brains 2,2018,No number of ratings available,No average rating available,60 mins   More at IMDB TMDB,Animation
Crazy in Love 2,2018,Weighted average of 2.72 based on 242 ratings,2.7,104 mins   More at IMDB TMDB,Music
Dead Squad: Temple of the Undead,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Horror
Conversation with Romy Schneider,2018,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,Documentary
Another Soul,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,"Thriller, Horror"
Back to the Good Times,2018,Weighted average of 3.00 based on 244 ratings,3.0,119 mins   More at IMDB TMDB,"Comedy, Drama"
Your Mother Should Know,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Romance, Comedy, Drama"
Up and Away,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,"Comedy, Animation, Family"
Jack Em Popoy: The Puliscredibles,2018,Weighted average of 2.88 based on 204 ratings,2.9,115 mins   More at IMDB TMDB,"Comedy, Action"
Christmas Cupid’s Arrow,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,"Romance, TV Movie"
A Última Abolição,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
Camorra,2018,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,"Documentary, Crime"
The Making of UNSOUND,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Grazing the Amazon,2018,No number of ratings available,No average rating available,49 mins   More at IMDB TMDB,Documentary
Fly Rocket Fly,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Cinema Morocco,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
A Son of Man,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,"Adventure, Family, Drama"
Comic Girls,2018,No number of ratings available,No average rating available,288 mins   More at IMDB TMDB,"Animation, Comedy"
Bloody And Groovy Baby! A Tribute to Sam Raimi’s Evil Dead 2,2018,No number of ratings available,No average rating available,52 mins   More at TMDB,Documentary
Away You Go,2018,No number of ratings available,No average rating available,77 mins   More at IMDB TMDB,Drama
Ali Baba,2018,Weighted average of 2.63 based on 257 ratings,2.6,110 mins   More at IMDB TMDB,Comedy
Sidelined,2018,No number of ratings available,No average rating available,More at IMDB TMDB,"TV Movie, Thriller"
Time,2018,No number of ratings available,No average rating available,960 mins   More at IMDB TMDB,Drama
What Men Want,2018,Weighted average of 3.02 based on 230 ratings,3.0,95 mins   More at IMDB TMDB,Comedy
Angrezi Mein Kehte Hain,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Drama
Catacombe,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Drama, Thriller"
Dead by Midnight (11PM Central),2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,Horror
Little Miss Dolittle,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,"Crime, Fantasy, Family, Comedy"
Recall,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,Drama
Babamın Ceketi,2018,Weighted average of 2.88 based on 256 ratings,2.9,101 mins   More at IMDB TMDB,"Family, Comedy"
Miss Snake Charmer,2018,No number of ratings available,No average rating available,More at IMDB TMDB,Documentary
Laughing Under the Clouds,2018,No number of ratings available,No average rating available,94 mins   More at IMDB TMDB,"Drama, Action, Adventure"
Take My Brother Away,2018,No number of ratings available,No average rating available,"1,350 mins   More at IMDB TMDB","Family, Drama, Comedy"
Doubting Thomas,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,Drama
The Colleagues 2.0,2018,Weighted average of 2.73 based on 249 ratings,2.7,94 mins   More at IMDB TMDB,"Drama, Comedy"
Akram Khan’s Giselle,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,Drama
The Apollo of Gaza,2018,No number of ratings available,No average rating available,78 mins   More at IMDB TMDB,Documentary
To Provide All People,2018,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,"Drama, TV Movie"
Outer Edge,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Drama
Ovunque Proteggimi,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Drama
Holy Tour,2018,No number of ratings available,No average rating available,70 mins   More at IMDB TMDB,Documentary
Benched,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,"Comedy, Drama"
Broken Mirrors,2018,No number of ratings available,No average rating available,104 mins   More at IMDB TMDB,Drama
Sticks and Stones,2018,No number of ratings available,No average rating available,93 mins   More at IMDB TMDB,Drama
Abducted,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,"Crime, Action, Drama"
Chi-Town,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Documentary
The Gentleman Driver,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,Documentary
The Belly of the Whale,2018,No number of ratings available,No average rating available,83 mins   More at IMDB TMDB,"Crime, Drama"
Amá,2018,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Documentary
The Good Exorcist,2018,No number of ratings available,No average rating available,86 mins   More at IMDB TMDB,"Comedy, Horror"
Chaos,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,Documentary
Jurassic Predator,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Adventure, Comedy, Action"
Taxing Love,2018,Weighted average of 3.14 based on 232 ratings,3.1,101 mins   More at IMDB TMDB,"Romance, Comedy"
Robowar,2018,No number of ratings available,No average rating available,67 mins   More at IMDB TMDB,"Action, Science Fiction"
Macross Delta: Passionate Walküre,2018,No number of ratings available,No average rating available,120 mins   More at IMDB TMDB,"Science Fiction, Drama, Romance, War, Action, Animation, Music"
Running After,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
Diminuendo,2018,No number of ratings available,No average rating available,106 mins   More at IMDB TMDB,"Romance, Science Fiction"
Hubert und Staller – Eine schöne Bescherung,2018,Weighted average of 3.33 based on 238 ratings,3.3,90 mins   More at IMDB TMDB,"Crime, Comedy"
Bad Luck Good Love,2018,Weighted average of 2.70 based on 244 ratings,2.7,82 mins   More at IMDB TMDB,"Comedy, Romance"
Trezor,2018,Weighted average of 3.30 based on 222 ratings,3.3,75 mins   More at IMDB TMDB,"Thriller, Crime, History"
Without Me,2018,Weighted average of 3.22 based on 214 ratings,3.2,97 mins   More at IMDB TMDB,"Romance, Thriller, Drama"
The Bits of Yesterday,2018,No number of ratings available,No average rating available,108 mins   More at IMDB TMDB,Documentary
Ulam: Main Dish,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Documentary
Nannu Dochukunduvate,2018,Weighted average of 3.16 based on 241 ratings,3.2,145 mins   More at IMDB TMDB,Romance
Shadow of the Missing,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Horror
O Desmonte do Monte,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,Documentary
Bayi Gaib: Bayi Tumbal Bayi Mati,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Horror
Toman,2018,No number of ratings available,No average rating available,145 mins   More at IMDB TMDB,"Drama, History"
To My 19-Year-Old,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,"Drama, Romance"
London Love Story 3,2018,Weighted average of 3.01 based on 263 ratings,3.0,89 mins   More at IMDB TMDB,"Drama, Romance"
"Hey, Bro!",2018,No number of ratings available,No average rating available,73 mins   More at IMDB TMDB,Documentary
The Lover in the Attic: A True Story,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"History, Drama, TV Movie"
Netizens,2018,No number of ratings available,No average rating available,96 mins   More at IMDB TMDB,Documentary
Casi 40,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Drama, Romance, Comedy"
Memento Mori,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Horror, Mystery"
Almost Home,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Drama
Outside the Bubble: On the Road with Alexandra Pelosi,2018,No number of ratings available,No average rating available,57 mins   More at IMDB TMDB,Documentary
Making Coco: The Grant Fuhr Story,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Servamp Movie: Alice in the Garden,2018,No number of ratings available,No average rating available,59 mins   More at IMDB TMDB,"Fantasy, Action, Animation, Comedy"
Sleeper,2018,Weighted average of 2.68 based on 219 ratings,2.7,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Manohar & I,2018,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,Drama
In Reality,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Fantasy, Comedy, Romance"
She Is the Ocean,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,Documentary
Scariest Night of Your Life,2018,No number of ratings available,No average rating available,80 mins   More at IMDB TMDB,Horror
DOTGA: Da One That Ghost Away,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,"Comedy, Horror"
Wild,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,"Romance, Drama"
Lambda Pi,2018,No number of ratings available,No average rating available,68 mins   More at IMDB TMDB,Documentary
The Night of the Two Moons,2018,No number of ratings available,No average rating available,110 mins   More at IMDB TMDB,Drama
A Father’s Nightmare,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,"Thriller, TV Movie"
Nonsense,2018,Weighted average of 3.11 based on 205 ratings,3.1,87 mins   More at IMDB TMDB,"Drama, Family, Comedy"
Shadows on the Road,2018,No number of ratings available,No average rating available,72 mins   More at IMDB TMDB,"Thriller, Mystery, Drama"
The Gazelle’s Dance,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Comedy
Sex Madness Revealed,2018,No number of ratings available,No average rating available,67 mins   More at IMDB TMDB,"Fantasy, Comedy, Horror"
Paranormal Highway,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,Horror
It Must Schwing: The Blue Note Story,2018,No number of ratings available,No average rating available,115 mins   More at IMDB TMDB,Documentary
Nini Thowok,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,Horror
Macbeth,2018,No number of ratings available,No average rating available,121 mins   More at IMDB TMDB,Drama
How to Make a Dead Man Float,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Drama
Step Outside,2018,Weighted average of 2.76 based on 241 ratings,2.8,93 mins   More at IMDB TMDB,Comedy
The Animagic World of Rankin/Bass,2018,No number of ratings available,No average rating available,47 mins   More at IMDB TMDB,Documentary
Tales of Frankenstein,2018,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,Horror
"Kiyoshi Kurosawa, au dos des images",2018,No number of ratings available,No average rating available,75 mins   More at IMDB TMDB,Documentary
America,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Documentary, Drama"
A Year in Transition,2018,No number of ratings available,No average rating available,69 mins   More at IMDB TMDB,Documentary
Last American Horror Show,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,"Horror, Comedy"
Girls Don’t Cry,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,"Comedy, Drama"
Don’t Open Your Eyes,2018,No number of ratings available,No average rating available,87 mins   More at IMDB TMDB,"Horror, Drama"
The Radical Story of Patty Hearst,2018,No number of ratings available,No average rating available,252 mins   More at IMDB TMDB,Documentary
In the mighty jungle,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Documentary
22 Minutes,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,"Thriller, Action, Drama"
Humberto Mauro,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
Psychonautics: A Comic’s Exploration of Psychedelics,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Documentary
Until First Light,2018,No number of ratings available,No average rating available,82 mins   More at IMDB TMDB,Drama
"Love, Scott",2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Documentary
Welcome to New York,2018,No number of ratings available,No average rating available,118 mins   More at IMDB TMDB,"Drama, Comedy"
The Joke Thief,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Drama
Prometo no enamorarme,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Drama, Romance"
"Landscape Film, Roberto Burle Marx",2018,No number of ratings available,No average rating available,74 mins   More at IMDB TMDB,Documentary
We Like You Miss Yaya,2018,Weighted average of 2.08 based on 311 ratings,2.1,80 mins   More at IMDB TMDB,"Drama, Comedy, Fantasy"
Everywhere We Are,2018,No number of ratings available,No average rating available,92 mins   More at IMDB TMDB,Documentary
A Christmas Carol,2018,No number of ratings available,No average rating available,71 mins   More at IMDB TMDB,"Fantasy, Drama"
The Very Last Day,2018,No number of ratings available,No average rating available,123 mins   More at IMDB TMDB,Thriller
The Returning,2018,No number of ratings available,No average rating available,88 mins   More at IMDB TMDB,"Horror, Drama"
Driven to Dance,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Drama
Khabsa: What Did I Mess,2018,No number of ratings available,No average rating available,100 mins   More at IMDB TMDB,No genres available
5 Seconds of Summer Live: On the Record,2018,No number of ratings available,No average rating available,43 mins   More at IMDB TMDB,Music
Why We’re Here: 15 Years of Rooster Teeth,2018,No number of ratings available,No average rating available,66 mins   More at TMDB,Documentary
RSC Live: Twelfth Night,2018,No number of ratings available,No average rating available,140 mins   More at IMDB TMDB,Comedy
Susan Powell: An ID Murder Mystery,2018,No number of ratings available,No average rating available,99 mins   More at IMDB TMDB,Documentary
Signal,2018,No number of ratings available,No average rating available,540 mins   More at IMDB TMDB,"Mystery, Crime, Drama"
Brothers,2018,No number of ratings available,No average rating available,103 mins   More at IMDB TMDB,Drama
Wind,2018,Weighted average of 2.77 based on 226 ratings,2.8,94 mins   More at IMDB TMDB,"Romance, Comedy, Family"
Cursed Seat,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Crime, Horror, Thriller"
False Confessions,2018,No number of ratings available,No average rating available,91 mins   More at IMDB TMDB,Documentary
Return of the Scarecrow,2018,No number of ratings available,No average rating available,85 mins   More at IMDB TMDB,"Comedy, Horror"
The Singer,2018,No number of ratings available,No average rating available,125 mins   More at IMDB TMDB,"Drama, Music"
First Kiss,2018,No number of ratings available,No average rating available,89 mins   More at IMDB TMDB,"Comedy, Romance"
The Strange Life of Dr. Frankenstein,2018,No number of ratings available,No average rating available,53 mins   More at IMDB TMDB,"Documentary, TV Movie, History"
The Hopeful Romantic,2018,No number of ratings available,No average rating available,105 mins   More at IMDB TMDB,"Comedy, Romance"
The Cat in Their Arms,2018,No number of ratings available,No average rating available,109 mins   More at IMDB TMDB,Drama
Train de vies,2018,No number of ratings available,No average rating available,76 mins   More at IMDB TMDB,Drama
In The Tracks Of - Alexandre Desplat,2018,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,"Documentary, Music"
Tanks for Stalin,2018,No number of ratings available,No average rating available,95 mins   More at IMDB TMDB,"Action, War, Adventure"
Offenders,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Drama
The Trade,2018,No number of ratings available,No average rating available,260 mins   More at IMDB TMDB,"Crime, Documentary"
Rifftrax Live: Space Mutiny,2018,No number of ratings available,No average rating available,111 mins   More at IMDB TMDB,"Science Fiction, Comedy"
The Reckoning: Hollywood’s Worst Kept Secret,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Documentary
The Camino Voyage,2018,No number of ratings available,No average rating available,98 mins   More at IMDB TMDB,Documentary
Once Upon a Time… MUSTANG,2018,No number of ratings available,No average rating available,52 mins   More at IMDB TMDB,Documentary
Tommy Battles the Silver Sea Dragon,2018,No number of ratings available,No average rating available,112 mins   More at IMDB TMDB,"Fantasy, Music"
The Goalkeeper,2018,No number of ratings available,No average rating available,90 mins   More at IMDB TMDB,Thriller
No Obvious Signs,2018,No number of ratings available,No average rating available,64 mins   More at IMDB TMDB,Documentary
14 Apples,2018,No number of ratings available,No average rating available,84 mins   More at IMDB TMDB,Documentary
Unfollowed,2018,No number of ratings available,No average rating available,81 mins   More at IMDB TMDB,Horror
Cortázar y Antín: cartas iluminadas,2018,No number of ratings available,No average rating available,65 mins   More at IMDB TMDB,Documentary
Asuravadham,2018,No number of ratings available,No average rating available,122 mins   More at IMDB TMDB,Action
Blindsided: The Game,2018,No number of ratings available,No average rating available,46 mins   More at IMDB TMDB,"Action, Drama, Comedy"
Afroprojection #1: The Sweet Atmosphere Phased at 120° and Went Blank When the Universe Collapsed,2018,No number of ratings available,No average rating available,61 mins   More at TMDB,Music
