title,year,number_ratings,average_rating,length,genres
Native Son,2019,"Weighted average of 3.12 based on 7,080 ratings",3.1,114 mins   More at IMDB TMDB,Drama
The Cleansing Hour,2019,"Weighted average of 2.90 based on 13,391 ratings",2.9,91 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Survival Horror And Zombie Carnage, Show All…"
QT8: The First Eight,2019,"Weighted average of 3.52 based on 12,550 ratings",3.5,103 mins   More at IMDB TMDB,Documentary
Teen Titans Go! vs. Teen Titans,2019,"Weighted average of 3.13 based on 15,546 ratings",3.1,76 mins   More at IMDB TMDB,"Comedy, Family, Fantasy, Science Fiction, Animation, Action"
On-Gaku: Our Sound,2019,"Weighted average of 3.97 based on 7,897 ratings",4.0,71 mins   More at IMDB TMDB,"Drama, Comedy, Animation, Music"
Tommaso,2019,"Weighted average of 3.51 based on 5,675 ratings",3.5,115 mins   More at IMDB TMDB,Drama
Pokémon the Movie: Mewtwo Strikes Back - Evolution,2019,"Weighted average of 2.52 based on 17,526 ratings",2.5,98 mins   More at IMDB TMDB,"Family, Action, Fantasy, Adventure, Animation, Kids' Animated Fun And Adventure, Show All…"
A Dog’s Way Home,2019,"Weighted average of 2.82 based on 16,485 ratings",2.8,96 mins   More at IMDB TMDB,"Drama, Adventure, Family, Moving Relationship Stories, Adorable Animals And Heartwarming Families, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Emotional LGBTQ Relationships, Powerful Stories Of Heartbreak And Suffering, Show All…"
How to Build a Girl,2019,"Weighted average of 2.81 based on 10,338 ratings",2.8,102 mins   More at IMDB TMDB,"Comedy, Underdogs And Coming Of Age, Student Coming-Of-Age Challenges, Emotional And Touching Family Dramas, Show All…"
Spiral,2019,"Weighted average of 2.69 based on 13,310 ratings",2.7,87 mins   More at IMDB TMDB,"Thriller, Mystery, Horror, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
Lucy in the Sky,2019,"Weighted average of 2.53 based on 9,245 ratings",2.5,125 mins   More at IMDB TMDB,"Drama, Romance, Thriller, Humanity And The World Around Us, Imaginative Space Odysseys And Alien Encounters, Show All…"
Clemency,2019,"Weighted average of 3.48 based on 7,910 ratings",3.5,112 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Gripping, Intense Violent Crime, Brutal, Violent Prison Drama, Suspenseful Crime Thrillers, Enduring Stories Of Family And Marital Drama, Powerful Stories Of Heartbreak And Suffering, Show All…"
Trixie Mattel: Moving Parts,2019,"Weighted average of 3.69 based on 13,095 ratings",3.7,92 mins   More at IMDB TMDB,Documentary
Tux and Fanny,2019,"Weighted average of 3.99 based on 2,957 ratings",4.0,82 mins   More at IMDB TMDB,"Adventure, Comedy, Animation, Fantasy"
After Midnight,2019,"Weighted average of 3.01 based on 10,702 ratings",3.0,83 mins   More at IMDB TMDB,"Drama, Romance, Horror, Monsters, Aliens, Sci-Fi And The Apocalypse, Twisted Dark Psychological Thriller, Sci-Fi Horror, Creatures, And Aliens, Laugh-Out-Loud Relationship Entanglements, Show All…"
See You Yesterday,2019,"Weighted average of 2.84 based on 14,563 ratings",2.8,86 mins   More at IMDB TMDB,"Drama, Action, Crime, Science Fiction, Adventure, Underdogs And Coming Of Age, Racism And The Powerful Fight For Justice, Show All…"
A Cinderella Story: Christmas Wish,2019,"Weighted average of 1.93 based on 16,288 ratings",1.9,93 mins   More at IMDB TMDB,"Comedy, Fantasy, Romance, Music, Song And Dance, Dazzling Vocal Performances And Musicals, Catchy Songs And Hilarious Musical Comedy, Dance Rhythms And Catchy Tunes, Show All…"
The Mustang,2019,"Weighted average of 3.53 based on 11,225 ratings",3.5,96 mins   More at IMDB TMDB,"Drama, Crime, Drugs And Gangsters, Brutal, Violent Prison Drama, Show All…"
The Intruder,2019,"Weighted average of 2.45 based on 14,512 ratings",2.4,102 mins   More at IMDB TMDB,"Thriller, Horror, The Undead And Monster Classics, Twisted Dark Psychological Thriller, Terrifying, Haunted, And Supernatural Horror, Noir And Dark Crime Dramas, Suspenseful Crime Thrillers, Show All…"
Dreamland,2019,"Weighted average of 3.03 based on 8,981 ratings",3.0,98 mins   More at IMDB TMDB,"Thriller, Drama, Crime, Drugs And Gangsters, Gripping, Intense Violent Crime, Enduring Stories Of Family And Marital Drama, Touching And Sentimental Family Stories, Show All…"
Kaithi,2019,"Weighted average of 3.88 based on 15,346 ratings",3.9,147 mins   More at IMDB TMDB,"Action, Thriller, Crime, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Explosive And Action-Packed Heroes Vs. Villains, Heists And Thrilling Action, Show All…"
Proxima,2019,"Weighted average of 3.43 based on 9,640 ratings",3.4,107 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Imaginative Space Odysseys And Alien Encounters, Heartbreaking And Moving Family Drama, Emotional And Touching Family Dramas, Show All…"
A Christmas Prince: The Royal Baby,2019,"Weighted average of 2.15 based on 14,911 ratings",2.1,84 mins   More at IMDB TMDB,"Family, Romance, TV Movie"
Two of Us,2019,"Weighted average of 3.70 based on 7,356 ratings",3.7,92 mins   More at IMDB TMDB,"Romance, Drama"
Jallikattu,2019,"Weighted average of 3.62 based on 11,216 ratings",3.6,95 mins   More at IMDB TMDB,"Thriller, Crime, Action, Humanity And The World Around Us, Challenging Or Sexual Themes & Twists, Humanity'S Odyssey: Earth And Beyond, Show All…"
An Easy Girl,2019,"Weighted average of 2.90 based on 11,656 ratings",2.9,92 mins   More at IMDB TMDB,"Drama, Comedy"
The Legend of Hei,2019,"Weighted average of 3.82 based on 6,787 ratings",3.8,102 mins   More at IMDB TMDB,"Animation, Action, Fantasy"
Playing with Fire,2019,"Weighted average of 2.16 based on 15,193 ratings",2.2,96 mins   More at IMDB TMDB,"Family, Comedy, Crude Humor And Satire, Gags, Jokes, And Slapstick Humor, Laugh-Out-Loud Relationship Entanglements, Adorable Animals And Heartwarming Families, Kids' Animated Fun And Adventure, Quirky And Endearing Relationships, Show All…"
Waiting for the Barbarians,2019,"Weighted average of 2.97 based on 9,431 ratings",3.0,114 mins   More at IMDB TMDB,"Drama, History, Epic History And Literature, Epic Adventure And Breathtaking Battles, Show All…"
Fire Will Come,2019,"Weighted average of 3.54 based on 8,359 ratings",3.5,85 mins   More at IMDB TMDB,Drama
Zombi Child,2019,"Weighted average of 3.26 based on 8,115 ratings",3.3,103 mins   More at IMDB TMDB,"Horror, Drama, Fantasy"
"Scream, Queen! My Nightmare on Elm Street",2019,"Weighted average of 3.59 based on 8,857 ratings",3.6,99 mins   More at IMDB TMDB,"Horror, Documentary"
Years and Years,2019,"Weighted average of 4.11 based on 12,205 ratings",4.1,365 mins   More at IMDB TMDB,"Drama, Moving Relationship Stories, Emotional And Touching Family Dramas, Tragic Sadness And Captivating Beauty, Powerful Poetic And Passionate Drama, Powerful Stories Of Heartbreak And Suffering, Riveting Political And Presidential Drama, Show All…"
Beats,2019,"Weighted average of 3.72 based on 8,465 ratings",3.7,100 mins   More at IMDB TMDB,"Comedy, Music, Drama, Crime, Drugs And Gangsters, Emotional Teen Coming-Of-Age Stories, Show All…"
Wonder Woman: Bloodlines,2019,"Weighted average of 2.67 based on 12,396 ratings",2.7,83 mins   More at IMDB TMDB,"Science Fiction, Animation, Epic Heroes, Superheroes In Action-Packed Battles With Villains, Fantasy Adventure, Heroism, And Swordplay, Show All…"
Circus of Books,2019,"Weighted average of 3.39 based on 11,644 ratings",3.4,92 mins   More at IMDB TMDB,"History, Documentary"
Hotel Del Luna,2019,"Weighted average of 3.81 based on 13,820 ratings",3.8,"1,264 mins   More at IMDB TMDB","Drama, Comedy, Relationship Comedy, Captivating Relationships And Charming Romance, Tragic Sadness And Captivating Beauty, Charming Romances And Delightful Chemistry, Passion And Romance, Show All…"
Scare Package,2019,"Weighted average of 2.72 based on 10,239 ratings",2.7,106 mins   More at IMDB TMDB,"Horror, Comedy, Crude Humor And Satire, Spooky, Scary Comedy, Gory, Gruesome, And Slasher Horror, Show All…"
The Twentieth Century,2019,"Weighted average of 3.68 based on 5,804 ratings",3.7,90 mins   More at IMDB TMDB,Comedy
Miles Davis: Birth of the Cool,2019,"Weighted average of 3.66 based on 10,493 ratings",3.7,115 mins   More at IMDB TMDB,"Music, Documentary, History"
Mr. Jones,2019,"Weighted average of 3.33 based on 10,476 ratings",3.3,119 mins   More at IMDB TMDB,"Drama, History, Thriller, Politics And Human Rights, Nazis And World War II, Political Drama, Patriotism, And War, Riveting Political And Presidential Drama, Politics, Propaganda, And Political Documentaries, Exciting Spy Thrillers With Tense Intrigue, Show All…"
37 Seconds,2019,"Weighted average of 3.69 based on 6,832 ratings",3.7,115 mins   More at IMDB TMDB,Drama
Wasp Network,2019,"Weighted average of 2.79 based on 10,782 ratings",2.8,128 mins   More at IMDB TMDB,"Drama, Thriller, History, Politics And Human Rights, Politics, Propaganda, And Political Documentaries, Riveting Political And Presidential Drama, Intense Political And Terrorist Thrillers, Political Drama, Patriotism, And War, Show All…"
The Swallows of Kabul,2019,"Weighted average of 3.79 based on 7,110 ratings",3.8,81 mins   More at IMDB TMDB,"Drama, Animation"
Earthquake Bird,2019,"Weighted average of 2.87 based on 12,259 ratings",2.9,107 mins   More at IMDB TMDB,"Drama, Mystery, Thriller, Romance, Thrillers And Murder Mysteries, Intense Violence And Sexual Transgression, Moving Relationship Stories, Twisted Dark Psychological Thriller, Suspenseful Crime Thrillers, Emotional And Captivating Fantasy Storytelling, Intriguing And Suspenseful Murder Mysteries, Surreal And Thought-Provoking Visions Of Life And Death, Show All…"
Brexit: The Uncivil War,2019,"Weighted average of 3.20 based on 11,814 ratings",3.2,93 mins   More at IMDB TMDB,"TV Movie, Drama, History, Politics And Human Rights, Riveting Political And Presidential Drama, Show All…"
Jenny Slate: Stage Fright,2019,"Weighted average of 3.64 based on 9,283 ratings",3.6,66 mins   More at IMDB TMDB,Comedy
The Body Remembers When the World Broke Open,2019,"Weighted average of 3.80 based on 4,072 ratings",3.8,105 mins   More at IMDB TMDB,Drama
Blue Story,2019,"Weighted average of 3.22 based on 13,385 ratings",3.2,91 mins   More at IMDB TMDB,"Crime, Romance, Drama, Crime, Drugs And Gangsters, Violent Crime And Drugs, Violent Action, Guns, And Crime, Gritty Crime And Ruthless Gangsters, Student Coming-Of-Age Challenges, Emotional Teen Coming-Of-Age Stories, Show All…"
My Favorite Shapes by Julio Torres,2019,"Weighted average of 3.87 based on 5,830 ratings",3.9,57 mins   More at IMDB TMDB,Comedy
EXIT,2019,"Weighted average of 3.45 based on 11,544 ratings",3.4,103 mins   More at IMDB TMDB,"Comedy, Action"
The Best of Enemies,2019,"Weighted average of 3.37 based on 11,402 ratings",3.4,133 mins   More at IMDB TMDB,"History, Drama, Moving Relationship Stories, Racism And The Powerful Fight For Justice, Student Coming-Of-Age Challenges, Show All…"
End of the Century,2019,"Weighted average of 3.54 based on 7,125 ratings",3.5,84 mins   More at IMDB TMDB,"Drama, Romance"
Justice League vs. the Fatal Five,2019,"Weighted average of 3.11 based on 11,125 ratings",3.1,77 mins   More at IMDB TMDB,"Action, Animation, Science Fiction, Epic Heroes, Superheroes In Action-Packed Battles With Villains, Show All…"
Selah and the Spades,2019,"Weighted average of 3.22 based on 6,398 ratings",3.2,97 mins   More at IMDB TMDB,Drama
Fourteen,2019,"Weighted average of 3.54 based on 4,078 ratings",3.5,94 mins   More at IMDB TMDB,Drama
The Bare Necessity,2019,"Weighted average of 3.55 based on 6,345 ratings",3.6,99 mins   More at IMDB TMDB,"Comedy, Romance"
Rabid,2019,"Weighted average of 2.62 based on 9,042 ratings",2.6,107 mins   More at IMDB TMDB,"Science Fiction, Horror, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Show All…"
We Are Little Zombies,2019,"Weighted average of 3.80 based on 4,132 ratings",3.8,120 mins   More at IMDB TMDB,"Music, Drama"
The Queen of Black Magic,2019,"Weighted average of 3.31 based on 8,873 ratings",3.3,99 mins   More at IMDB TMDB,"Drama, Thriller, Horror, Mystery, Horror, The Undead And Monster Classics, Intense Violence And Sexual Transgression, Terrifying, Haunted, And Supernatural Horror, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Graphic Violence And Brutal Revenge, Show All…"
Aziz Ansari: Right Now,2019,"Weighted average of 3.59 based on 11,502 ratings",3.6,65 mins   More at IMDB TMDB,"Comedy, TV Movie, Documentary"
Mister America,2019,"Weighted average of 3.43 based on 8,281 ratings",3.4,88 mins   More at IMDB TMDB,Comedy
Koko-di Koko-da,2019,"Weighted average of 3.06 based on 6,578 ratings",3.1,86 mins   More at IMDB TMDB,"Fantasy, Comedy, Horror"
Make Up,2019,"Weighted average of 2.88 based on 7,675 ratings",2.9,86 mins   More at IMDB TMDB,"Drama, Thriller"
Rascal Does Not Dream of a Dreaming Girl,2019,"Weighted average of 3.80 based on 13,030 ratings",3.8,90 mins   More at IMDB TMDB,"Fantasy, Animation, Romance, Drama"
Dororo,2019,"Weighted average of 4.06 based on 11,448 ratings",4.1,576 mins   More at IMDB TMDB,"Animation, Epic Heroes, Emotional And Captivating Fantasy Storytelling, Emotional And Touching Family Dramas, Powerful Stories Of Heartbreak And Suffering, Surreal And Thought-Provoking Visions Of Life And Death, Show All…"
Jungleland,2019,"Weighted average of 3.24 based on 8,196 ratings",3.2,90 mins   More at IMDB TMDB,Drama
The Wolves,2019,"Weighted average of 3.82 based on 7,372 ratings",3.8,95 mins   More at IMDB TMDB,"Family, Drama"
UglyDolls,2019,"Weighted average of 2.17 based on 11,857 ratings",2.2,88 mins   More at IMDB TMDB,"Animation, Comedy, Music, Family, Kids' Animated Fun And Adventure, Adorable Animals And Heartwarming Families, Holiday Joy And Heartwarming Christmas, Catchy Songs And Hilarious Musical Comedy, Fairy-Tale Fantasy And Enchanted Magic, Show All…"
Bit,2019,"Weighted average of 2.91 based on 4,776 ratings",2.9,94 mins   More at IMDB TMDB,"Horror, Comedy"
School Life,2019,"Weighted average of 3.22 based on 15,599 ratings",3.2,111 mins   More at IMDB TMDB,"Drama, Comedy"
The Final Exit of the Disciples of Ascensia,2019,"Weighted average of 4.10 based on 3,319 ratings",4.1,45 mins   More at IMDB TMDB,"Animation, Comedy, Science Fiction"
Rocko’s Modern Life: Static Cling,2019,"Weighted average of 3.44 based on 11,176 ratings",3.4,45 mins   More at IMDB TMDB,"Comedy, Animation, Family, TV Movie, Kids' Animated Fun And Adventure, Funny Jokes And Crude Humor, Show All…"
Sword of Trust,2019,"Weighted average of 3.34 based on 8,736 ratings",3.3,89 mins   More at IMDB TMDB,Comedy
Bill Burr: Paper Tiger,2019,"Weighted average of 3.73 based on 12,239 ratings",3.7,67 mins   More at IMDB TMDB,"TV Movie, Comedy"
Moffie,2019,"Weighted average of 3.58 based on 6,151 ratings",3.6,104 mins   More at IMDB TMDB,"Romance, War, Drama"
Black and Blue,2019,"Weighted average of 2.85 based on 11,322 ratings",2.9,109 mins   More at IMDB TMDB,"Action, Crime, Drama, Thriller, Crime, Drugs And Gangsters, Violent Action, Guns, And Crime, Violent Crime And Drugs, Heists And Thrilling Action, Suspenseful Crime Thrillers, Gritty Crime And Ruthless Gangsters, Show All…"
The Sleepwalkers,2019,"Weighted average of 3.56 based on 7,674 ratings",3.6,107 mins   More at IMDB TMDB,"Drama, Family"
You’ve Got Murder,2019,"Weighted average of 3.05 based on 15,474 ratings",3.0,112 mins   More at IMDB TMDB,"Comedy, Crime"
Killer Sofa,2019,"Weighted average of 2.03 based on 8,413 ratings",2.0,80 mins   More at IMDB TMDB,"Comedy, Horror, Crude Humor And Satire, Spooky, Scary Comedy, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Funny Jokes And Crude Humor, Show All…"
Triple Threat,2019,"Weighted average of 2.78 based on 9,787 ratings",2.8,96 mins   More at IMDB TMDB,"Thriller, Action, Epic Heroes, Intense Combat And Martial Arts, Violent Action, Guns, And Crime, Explosive And Action-Packed Heroes Vs. Villains, Adrenaline-Fueled Action And Fast Cars, Brutal, Violent Prison Drama, Show All…"
Extraordinary You,2019,"Weighted average of 3.78 based on 10,753 ratings",3.8,"1,120 mins   More at IMDB TMDB","Comedy, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering, Laugh-Out-Loud Relationship Entanglements, Touching And Sentimental Family Stories, Show All…"
Domino,2019,"Weighted average of 2.49 based on 7,544 ratings",2.5,89 mins   More at IMDB TMDB,"Thriller, Crime, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers, Violent Action, Guns, And Crime, Intriguing And Suspenseful Murder Mysteries, Exciting Spy Thrillers With Tense Intrigue, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
Memory: The Origins of Alien,2019,"Weighted average of 3.39 based on 7,761 ratings",3.4,95 mins   More at IMDB TMDB,"Documentary, Monsters, Aliens, Sci-Fi And The Apocalypse, Fascinating, Emotional Stories And Documentaries, Show All…"
"I Love You, Now Die: The Commonwealth v. Michelle Carter",2019,"Weighted average of 3.56 based on 9,190 ratings",3.6,143 mins   More at IMDB TMDB,"Documentary, Crime, Moving Relationship Stories, Fascinating, Emotional Stories And Documentaries, Gripping, Intense Violent Crime, Powerful Stories Of Heartbreak And Suffering, Emotional Teen Coming-Of-Age Stories, Emotional And Touching Family Dramas, Show All…"
Monsoon,2019,"Weighted average of 3.22 based on 5,805 ratings",3.2,85 mins   More at IMDB TMDB,"Romance, Drama, Moving Relationship Stories, Emotional LGBTQ Relationships, Touching And Sentimental Family Stories, Show All…"
The Whistlers,2019,"Weighted average of 3.26 based on 7,738 ratings",3.3,97 mins   More at IMDB TMDB,"Thriller, Crime"
Marona’s Fantastic Tale,2019,"Weighted average of 4.00 based on 4,514 ratings",4.0,92 mins   More at IMDB TMDB,"Family, Drama, Animation"
Our Ladies,2019,"Weighted average of 3.70 based on 8,058 ratings",3.7,100 mins   More at IMDB TMDB,"Drama, Comedy"
The Kill Team,2019,"Weighted average of 2.98 based on 7,641 ratings",3.0,87 mins   More at IMDB TMDB,"Drama, Action, War, War And Historical Adventure, Military Combat And Heroic Soldiers, Nazis And World War II, Bravery In War, Suspenseful Crime Thrillers, Show All…"
Share,2019,"Weighted average of 3.06 based on 4,101 ratings",3.1,89 mins   More at IMDB TMDB,"Mystery, Drama"
Wonder Park,2019,"Weighted average of 2.42 based on 11,127 ratings",2.4,86 mins   More at IMDB TMDB,"Animation, Fantasy, Adventure, Family, Comedy, Moving Relationship Stories, Adorable Animals And Heartwarming Families, Touching And Sentimental Family Stories, Emotional And Touching Family Dramas, Kids' Animated Fun And Adventure, Fairy-Tale Fantasy And Enchanted Magic, Show All…"
Red Shoes and the Seven Dwarfs,2019,"Weighted average of 3.09 based on 9,572 ratings",3.1,92 mins   More at IMDB TMDB,"Animation, Family, Comedy, Romance, Fantasy, Drama, Kids' Animated Fun And Adventure, Fairy-Tale Fantasy And Enchanted Magic, Holiday Joy And Heartwarming Christmas, Show All…"
Detention,2019,"Weighted average of 3.28 based on 6,666 ratings",3.3,102 mins   More at IMDB TMDB,"Horror, Thriller, Mystery"
Making Waves: The Art of Cinematic Sound,2019,"Weighted average of 3.73 based on 6,128 ratings",3.7,95 mins   More at IMDB TMDB,"Documentary, History"
Sator,2019,"Weighted average of 2.89 based on 6,172 ratings",2.9,85 mins   More at IMDB TMDB,"Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
Greed,2019,"Weighted average of 2.82 based on 9,355 ratings",2.8,100 mins   More at IMDB TMDB,"Drama, Comedy, Crude Humor And Satire, Amusing Jokes And Witty Satire, Show All…"
Chhichhore,2019,"Weighted average of 3.62 based on 12,404 ratings",3.6,146 mins   More at IMDB TMDB,"Comedy, Drama, Romance, Crude Humor And Satire, Bollywood Emotional Dramas, Show All…"
While at War,2019,"Weighted average of 3.39 based on 9,890 ratings",3.4,108 mins   More at IMDB TMDB,"Drama, History, War"
Young Ahmed,2019,"Weighted average of 3.24 based on 8,225 ratings",3.2,84 mins   More at IMDB TMDB,"Family, Drama"
Ham on Rye,2019,"Weighted average of 3.21 based on 4,969 ratings",3.2,85 mins   More at IMDB TMDB,"Mystery, Drama"
Yummy,2019,"Weighted average of 2.88 based on 8,464 ratings",2.9,90 mins   More at IMDB TMDB,"Comedy, Horror, Horror, The Undead And Monster Classics, Survival Horror And Zombie Carnage, Gory, Gruesome, And Slasher Horror, Show All…"
Law of Tehran,2019,"Weighted average of 3.45 based on 10,680 ratings",3.4,134 mins   More at IMDB TMDB,"Drama, Action, Crime"
"Bikram: Yogi, Guru, Predator",2019,"Weighted average of 3.21 based on 10,650 ratings",3.2,86 mins   More at IMDB TMDB,"Documentary, Crime"
Benny Loves You,2019,"Weighted average of 2.82 based on 7,826 ratings",2.8,94 mins   More at IMDB TMDB,"Comedy, Horror, Crude Humor And Satire, Gory, Gruesome, And Slasher Horror, Spooky, Scary Comedy, Kids' Animated Fun And Adventure, Show All…"
Breakthrough,2019,"Weighted average of 2.65 based on 9,479 ratings",2.6,116 mins   More at IMDB TMDB,"Drama, Faith And Religion, Moving Relationship Stories, Emotional And Touching Family Dramas, Religious Faith, Sin, And Forgiveness, Powerful Stories Of Heartbreak And Suffering, Touching And Sentimental Family Stories, Heartbreaking And Moving Family Drama, Show All…"
Gentleman Jack,2019,"Weighted average of 4.07 based on 5,719 ratings",4.1,494 mins   More at IMDB TMDB,"Drama, Humanity And The World Around Us, Passion And Romance, Charming Romances And Delightful Chemistry, Captivating Relationships And Charming Romance, Emotional LGBTQ Relationships, Laugh-Out-Loud Relationship Entanglements, Show All…"
I Trapped the Devil,2019,"Weighted average of 2.75 based on 6,766 ratings",2.8,84 mins   More at IMDB TMDB,"Drama, Mystery, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Gothic And Eerie Haunting Horror, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Creepy, Chilling, And Terrifying Horror, Show All…"
Furie,2019,"Weighted average of 3.17 based on 7,481 ratings",3.2,98 mins   More at IMDB TMDB,"Thriller, Action, Drama, Epic Heroes, Intense Combat And Martial Arts, Show All…"
Nina Wu,2019,"Weighted average of 3.40 based on 4,754 ratings",3.4,102 mins   More at IMDB TMDB,"Thriller, Drama"
Waiting for the Carnival,2019,"Weighted average of 3.98 based on 6,518 ratings",4.0,85 mins   More at IMDB TMDB,Documentary
War,2019,"Weighted average of 3.00 based on 11,461 ratings",3.0,152 mins   More at IMDB TMDB,"Adventure, Action, Thriller, High Speed And Special Ops, Epic Heroes, Explosive And Action-Packed Heroes Vs. Villains, Bollywood Emotional Dramas, Show All…"
"Love, Spells and All That",2019,"Weighted average of 3.49 based on 7,723 ratings",3.5,96 mins   More at IMDB TMDB,"Drama, Romance"
Steven Universe Future,2019,"Weighted average of 3.82 based on 10,611 ratings",3.8,220 mins   More at IMDB TMDB,"Animation, Family, Comedy, Drama"
Z,2019,"Weighted average of 2.59 based on 8,946 ratings",2.6,83 mins   More at IMDB TMDB,"Thriller, Horror, Horror, The Undead And Monster Classics, Terrifying, Haunted, And Supernatural Horror, Twisted Dark Psychological Thriller, Creepy, Chilling, And Terrifying Horror, Gothic And Eerie Haunting Horror, Gory, Gruesome, And Slasher Horror, Show All…"
Miss Bala,2019,"Weighted average of 2.55 based on 9,271 ratings",2.5,104 mins   More at IMDB TMDB,"Action, Crime, Drugs And Gangsters, High Speed And Special Ops, Violent Action, Guns, And Crime, Heists And Thrilling Action, Violent Crime And Drugs, Gritty Crime And Ruthless Gangsters, Intense Political And Terrorist Thrillers, Show All…"
Curiosa,2019,"Weighted average of 2.71 based on 5,856 ratings",2.7,107 mins   More at IMDB TMDB,"History, Drama"
Close,2019,"Weighted average of 2.57 based on 10,478 ratings",2.6,95 mins   More at IMDB TMDB,"Thriller, Action, Adventure, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Intense Combat And Martial Arts, Superheroes In Action-Packed Battles With Villains, Adrenaline-Fueled Action And Fast Cars, Heists And Thrilling Action, Show All…"
Low Tide,2019,"Weighted average of 3.17 based on 5,389 ratings",3.2,86 mins   More at IMDB TMDB,"Thriller, Crime, Drugs And Gangsters, Heists And Thrilling Action, Show All…"
NiNoKuni,2019,"Weighted average of 2.79 based on 9,385 ratings",2.8,106 mins   More at IMDB TMDB,"Family, Action, Romance, Adventure, Animation, Fantasy, Epic Heroes, Fantasy Adventure, Heroism, And Swordplay, Show All…"
Holiday in the Wild,2019,"Weighted average of 2.41 based on 9,935 ratings",2.4,85 mins   More at IMDB TMDB,"Romance, Comedy, Moving Relationship Stories, Charming Romances And Delightful Chemistry, Captivating Relationships And Charming Romance, Adorable Animals And Heartwarming Families, Touching And Sentimental Family Stories, Holiday Joy And Heartwarming Christmas, Show All…"
Asuran,2019,"Weighted average of 3.91 based on 10,249 ratings",3.9,141 mins   More at IMDB TMDB,"Drama, Action, Humanity And The World Around Us, Bollywood Emotional Dramas, Show All…"
The Day Shall Come,2019,"Weighted average of 3.15 based on 6,856 ratings",3.1,87 mins   More at IMDB TMDB,"Comedy, Crude Humor And Satire, Amusing Jokes And Witty Satire, Gags, Jokes, And Slapstick Humor, Funny Jokes And Crude Humor, Show All…"
Catch-22,2019,"Weighted average of 3.80 based on 5,857 ratings",3.8,265 mins   More at IMDB TMDB,"Comedy, Drama, War And Historical Adventure, Military Combat And Heroic Soldiers, Amusing Jokes And Witty Satire, Show All…"
Only the Animals,2019,"Weighted average of 3.61 based on 7,281 ratings",3.6,116 mins   More at IMDB TMDB,"Drama, Crime, Thrillers And Murder Mysteries, Intriguing And Suspenseful Murder Mysteries, Suspenseful Crime Thrillers, Show All…"
Primal,2019,"Weighted average of 2.19 based on 8,887 ratings",2.2,97 mins   More at IMDB TMDB,"Adventure, Action, Horror, Thriller, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains, Show All…"
M8 - When Death Rescues Life,2019,"Weighted average of 3.28 based on 9,236 ratings",3.3,84 mins   More at IMDB TMDB,"Drama, Thriller"
Eye for an Eye,2019,"Weighted average of 3.32 based on 9,291 ratings",3.3,107 mins   More at IMDB TMDB,"Crime, Drama, Thriller"
Liberté,2019,"Weighted average of 3.02 based on 3,896 ratings",3.0,132 mins   More at IMDB TMDB,"History, Drama"
Verotika,2019,"Weighted average of 1.44 based on 5,881 ratings",1.4,90 mins   More at IMDB TMDB,"Horror, Underdogs And Coming Of Age, Gory, Gruesome, And Slasher Horror, Show All…"
The Booksellers,2019,"Weighted average of 3.39 based on 5,764 ratings",3.4,99 mins   More at IMDB TMDB,Documentary
The Endless Trench,2019,"Weighted average of 3.70 based on 8,039 ratings",3.7,148 mins   More at IMDB TMDB,"Drama, Thriller, History"
The Furies,2019,"Weighted average of 2.71 based on 8,267 ratings",2.7,82 mins   More at IMDB TMDB,"Thriller, Horror, Action, Horror, The Undead And Monster Classics, Gory, Gruesome, And Slasher Horror, Twisted Dark Psychological Thriller, Survival Horror And Zombie Carnage, Extreme Gory Horror And Cannibalism, Show All…"
Harpoon,2019,"Weighted average of 3.14 based on 7,391 ratings",3.1,82 mins   More at IMDB TMDB,"Horror, Thriller, Comedy, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller, Gory, Gruesome, And Slasher Horror, Show All…"
